payment_id,loan_id,instalment_number,due_date,scheduled_amount,paid_amount,was_late
LP0000013498,LN00000850,6,2025-01-01,4396.52,4668.41,0
LP0000013499,LN00000850,7,2025-02-01,4396.52,4080.33,0
LP0000013500,LN00000850,8,2025-03-01,4396.52,4705.97,0
LP0000013501,LN00000850,9,2025-04-01,4396.52,5056.0,0
LP0000013502,LN00000850,10,2025-05-01,4396.52,3828.96,0
LP0000013503,LN00000850,11,2025-06-01,4396.52,4229.49,0
LP0000013504,LN00000850,12,2025-07-01,4396.52,4510.27,0
LP0000013505,LN00000850,13,2025-08-01,4396.52,4950.22,0
LP0000013506,LN00000850,14,2025-09-01,4396.52,4917.0,0
LP0000013507,LN00000850,15,2025-10-01,4396.52,4470.23,0
LP0000013508,LN00000850,16,2025-11-01,4396.52,4215.67,0
LP0000013509,LN00000850,17,2025-12-01,4396.52,4691.38,0
LP0000013510,LN00000850,18,2026-01-01,4396.52,4001.91,0
LP0000013511,LN00000851,1,2026-07-20,2701.66,2861.51,0
LP0000013512,LN00000851,2,2026-08-20,2701.66,2519.36,0
LP0000013513,LN00000851,3,2026-09-20,2701.66,2797.74,0
LP0000013514,LN00000852,1,2024-12-21,1145.13,969.57,1
LP0000013515,LN00000852,2,2025-01-21,1145.13,787.18,0
LP0000013516,LN00000852,3,2025-02-21,1145.13,851.26,1
LP0000013517,LN00000852,4,2025-03-21,1145.13,801.27,1
LP0000013518,LN00000852,5,2025-04-21,1145.13,473.03,0
LP0000013519,LN00000852,6,2025-05-21,1145.13,878.06,1
LP0000013520,LN00000852,7,2025-06-21,1145.13,654.97,0
LP0000013521,LN00000852,8,2025-07-21,1145.13,667.71,0
LP0000013522,LN00000852,9,2025-08-21,1145.13,885.42,1
LP0000013523,LN00000852,10,2025-09-21,1145.13,619.35,1
LP0000013524,LN00000852,11,2025-10-21,1145.13,745.81,0
LP0000013525,LN00000852,12,2025-11-21,1145.13,780.95,1
LP0000013526,LN00000852,13,2025-12-21,1145.13,716.68,1
LP0000013527,LN00000852,14,2026-01-21,1145.13,788.62,1
LP0000013528,LN00000852,15,2026-02-21,1145.13,615.47,1
LP0000013529,LN00000852,16,2026-03-21,1145.13,758.86,1
LP0000013530,LN00000852,17,2026-04-21,1145.13,814.82,1
LP0000013531,LN00000852,18,2026-05-21,1145.13,745.17,1
LP0000013532,LN00000853,1,2022-10-03,13778.05,14727.03,0
LP0000013533,LN00000853,2,2022-11-03,13778.05,14907.89,0
LP0000013534,LN00000853,3,2022-12-03,13778.05,15844.76,0
LP0000013535,LN00000853,4,2023-01-03,13778.05,13305.09,0
LP0000013536,LN00000853,5,2023-02-03,13778.05,12920.86,0
LP0000013537,LN00000853,6,2023-03-03,13778.05,13586.1,0
LP0000013538,LN00000853,7,2023-04-03,13778.05,13590.35,0
LP0000013539,LN00000853,8,2023-05-03,13778.05,15079.01,0
LP0000013540,LN00000853,9,2023-06-03,13778.05,14680.98,0
LP0000013541,LN00000853,10,2023-07-03,13778.05,11857.24,0
LP0000013542,LN00000853,11,2023-08-03,13778.05,13415.8,0
LP0000013543,LN00000853,12,2023-09-03,13778.05,13813.57,0
LP0000013544,LN00000853,13,2023-10-03,13778.05,12828.5,0
LP0000013545,LN00000853,14,2023-11-03,13778.05,12564.26,0
LP0000013546,LN00000853,15,2023-12-03,13778.05,14212.52,0
LP0000013547,LN00000853,16,2024-01-03,13778.05,12975.99,0
LP0000013548,LN00000853,17,2024-02-03,13778.05,14036.33,0
LP0000013549,LN00000853,18,2024-03-03,13778.05,12565.07,0
LP0000013550,LN00000854,1,2023-10-05,5091.81,5060.26,0
LP0000013551,LN00000854,2,2023-11-05,5091.81,5071.5,0
LP0000013552,LN00000854,3,2023-12-05,5091.81,4735.58,0
LP0000013553,LN00000854,4,2024-01-05,5091.81,5076.73,1
LP0000013554,LN00000854,5,2024-02-05,5091.81,4852.63,0
LP0000013555,LN00000854,6,2024-03-05,5091.81,4073.8,0
LP0000013556,LN00000854,7,2024-04-05,5091.81,4579.45,0
LP0000013557,LN00000854,8,2024-05-05,5091.81,5282.75,0
LP0000013558,LN00000854,9,2024-06-05,5091.81,4407.24,0
LP0000013559,LN00000854,10,2024-07-05,5091.81,5244.9,0
LP0000013560,LN00000854,11,2024-08-05,5091.81,5095.39,0
LP0000013561,LN00000854,12,2024-09-05,5091.81,5064.57,0
LP0000013562,LN00000854,13,2024-10-05,5091.81,4931.72,0
LP0000013563,LN00000854,14,2024-11-05,5091.81,5287.07,0
LP0000013564,LN00000854,15,2024-12-05,5091.81,4229.61,0
LP0000013565,LN00000854,16,2025-01-05,5091.81,4471.49,0
LP0000013566,LN00000854,17,2025-02-05,5091.81,4569.44,0
LP0000013567,LN00000854,18,2025-03-05,5091.81,4781.81,0
LP0000013568,LN00000855,1,2024-10-01,116517.57,103823.07,0
LP0000013569,LN00000855,2,2024-11-01,116517.57,131370.88,0
LP0000013570,LN00000855,3,2024-12-01,116517.57,110559.8,0
LP0000013571,LN00000855,4,2025-01-01,116517.57,132083.82,0
LP0000013572,LN00000855,5,2025-02-01,116517.57,113542.13,0
LP0000013573,LN00000855,6,2025-03-01,116517.57,118056.41,0
LP0000013574,LN00000855,7,2025-04-01,116517.57,133995.2,0
LP0000013575,LN00000855,8,2025-05-01,116517.57,125676.48,0
LP0000013576,LN00000855,9,2025-06-01,116517.57,124978.4,0
LP0000013577,LN00000855,10,2025-07-01,116517.57,119524.18,0
LP0000013578,LN00000855,11,2025-08-01,116517.57,119937.25,0
LP0000013579,LN00000855,12,2025-09-01,116517.57,100386.2,0
LP0000013580,LN00000855,13,2025-10-01,116517.57,99104.08,0
LP0000013581,LN00000855,14,2025-11-01,116517.57,107396.61,0
LP0000013582,LN00000855,15,2025-12-01,116517.57,130602.39,0
LP0000013583,LN00000855,16,2026-01-01,116517.57,96281.47,0
LP0000013584,LN00000855,17,2026-02-01,116517.57,120161.8,0
LP0000013585,LN00000855,18,2026-03-01,116517.57,116427.36,0
LP0000013586,LN00000856,1,2022-07-16,43857.36,42138.54,0
LP0000013587,LN00000856,2,2022-08-16,43857.36,45185.34,0
LP0000013588,LN00000856,3,2022-09-16,43857.36,37433.21,0
LP0000013589,LN00000856,4,2022-10-16,43857.36,47494.4,0
LP0000013590,LN00000856,5,2022-11-16,43857.36,44435.39,0
LP0000013591,LN00000856,6,2022-12-16,43857.36,50435.97,0
LP0000013592,LN00000856,7,2023-01-16,43857.36,48672.59,0
LP0000013593,LN00000856,8,2023-02-16,43857.36,42929.8,0
LP0000013594,LN00000856,9,2023-03-16,43857.36,42534.95,0
LP0000013595,LN00000856,10,2023-04-16,43857.36,41080.91,0
LP0000013596,LN00000856,11,2023-05-16,43857.36,41472.7,0
LP0000013597,LN00000856,12,2023-06-16,43857.36,47843.44,0
LP0000013598,LN00000856,13,2023-07-16,43857.36,35600.55,0
LP0000013599,LN00000856,14,2023-08-16,43857.36,50435.97,0
LP0000013600,LN00000856,15,2023-09-16,43857.36,42467.57,0
LP0000013601,LN00000856,16,2023-10-16,43857.36,48035.21,0
LP0000013602,LN00000856,17,2023-11-16,43857.36,39182.02,0
LP0000013603,LN00000856,18,2023-12-16,43857.36,43729.14,0
LP0000013604,LN00000857,1,2021-06-19,10718.14,11594.01,0
LP0000013605,LN00000857,2,2021-07-19,10718.14,10378.06,0
LP0000013606,LN00000857,3,2021-08-19,10718.14,9892.95,0
LP0000013607,LN00000857,4,2021-09-19,10718.14,11895.59,0
LP0000013608,LN00000857,5,2021-10-19,10718.14,10883.53,0
LP0000013609,LN00000857,6,2021-11-19,10718.14,12083.55,0
LP0000013610,LN00000857,7,2021-12-19,10718.14,11461.56,0
LP0000013611,LN00000857,8,2022-01-19,10718.14,9795.25,0
LP0000013612,LN00000857,9,2022-02-19,10718.14,11827.23,0
LP0000013613,LN00000857,10,2022-03-19,10718.14,11912.85,0
LP0000013614,LN00000857,11,2022-04-19,10718.14,12325.86,0
LP0000013615,LN00000857,12,2022-05-19,10718.14,11025.33,0
LP0000013616,LN00000857,13,2022-06-19,10718.14,11497.41,0
LP0000013617,LN00000857,14,2022-07-19,10718.14,10046.77,0
LP0000013618,LN00000857,15,2022-08-19,10718.14,11832.84,0
LP0000013619,LN00000857,16,2022-09-19,10718.14,10438.23,0
LP0000013620,LN00000857,17,2022-10-19,10718.14,10956.93,0
LP0000013621,LN00000857,18,2022-11-19,10718.14,10505.56,0
LP0000013622,LN00000858,1,2023-11-15,816.93,784.5,0
LP0000013623,LN00000858,2,2023-12-15,816.93,758.92,0
LP0000013624,LN00000858,3,2024-01-15,816.93,939.47,0
LP0000013625,LN00000858,4,2024-02-15,816.93,794.44,0
LP0000013626,LN00000858,5,2024-03-15,816.93,833.22,0
LP0000013627,LN00000858,6,2024-04-15,816.93,795.66,0
LP0000013628,LN00000858,7,2024-05-15,816.93,869.91,0
LP0000013629,LN00000858,8,2024-06-15,816.93,873.09,0
LP0000013630,LN00000858,9,2024-07-15,816.93,691.75,0
LP0000013631,LN00000858,10,2024-08-15,816.93,854.63,0
LP0000013632,LN00000858,11,2024-09-15,816.93,831.79,0
LP0000013633,LN00000858,12,2024-10-15,816.93,780.32,0
LP0000013634,LN00000858,13,2024-11-15,816.93,745.23,0
LP0000013635,LN00000858,14,2024-12-15,816.93,939.47,0
LP0000013636,LN00000858,15,2025-01-15,816.93,888.62,0
LP0000013637,LN00000858,16,2025-02-15,816.93,740.74,0
LP0000013638,LN00000858,17,2025-03-15,816.93,869.34,0
LP0000013639,LN00000858,18,2025-04-15,816.93,770.03,0
LP0000013640,LN00000859,1,2021-02-19,13173.47,5758.66,1
LP0000013641,LN00000859,2,2021-03-19,13173.47,7038.09,1
LP0000013642,LN00000859,3,2021-04-19,13173.47,5523.72,1
LP0000013643,LN00000859,4,2021-05-19,13173.47,8592.55,1
LP0000013644,LN00000859,5,2021-06-19,13173.47,7447.19,1
LP0000013645,LN00000859,6,2021-07-19,13173.47,6257.03,1
LP0000013646,LN00000859,7,2021-08-19,13173.47,7922.07,1
LP0000013647,LN00000859,8,2021-09-19,13173.47,6509.63,1
LP0000013648,LN00000859,9,2021-10-19,13173.47,6640.64,1
LP0000013649,LN00000859,10,2021-11-19,13173.47,8550.48,1
LP0000013650,LN00000859,11,2021-12-19,13173.47,5141.39,1
LP0000013651,LN00000859,12,2022-01-19,13173.47,6322.3,1
LP0000013652,LN00000859,13,2022-02-19,13173.47,6664.67,1
LP0000013653,LN00000859,14,2022-03-19,13173.47,6520.07,1
LP0000013654,LN00000859,15,2022-04-19,13173.47,8417.38,1
LP0000013655,LN00000859,16,2022-05-19,13173.47,8265.96,1
LP0000013656,LN00000859,17,2022-06-19,13173.47,7375.8,1
LP0000013657,LN00000859,18,2022-07-19,13173.47,8387.94,1
LP0000013658,LN00000860,1,2025-08-31,1222.88,1271.06,0
LP0000013659,LN00000860,2,2025-09-30,1222.88,1221.11,0
LP0000013660,LN00000860,3,2025-10-31,1222.88,1406.31,0
LP0000013661,LN00000860,4,2025-11-30,1222.88,1275.35,0
LP0000013662,LN00000860,5,2025-12-31,1222.88,1148.17,0
LP0000013663,LN00000860,6,2026-01-31,1222.88,1157.13,0
LP0000013664,LN00000860,7,2026-02-28,1222.88,1153.8,0
LP0000013665,LN00000860,8,2026-03-31,1222.88,1204.24,0
LP0000013666,LN00000860,9,2026-04-30,1222.88,1186.28,0
LP0000013667,LN00000860,10,2026-05-31,1222.88,1135.65,0
LP0000013668,LN00000860,11,2026-06-30,1222.88,1290.53,0
LP0000013669,LN00000860,12,2026-07-31,1222.88,1224.0,0
LP0000013670,LN00000860,13,2026-08-31,1222.88,1254.77,0
LP0000013671,LN00000861,1,2024-02-28,8945.76,8868.01,0
LP0000013672,LN00000861,2,2024-03-28,8945.76,9810.7,0
LP0000013673,LN00000861,3,2024-04-28,8945.76,9061.56,0
LP0000013674,LN00000861,4,2024-05-28,8945.76,8074.77,0
LP0000013675,LN00000861,5,2024-06-28,8945.76,10287.63,0
LP0000013676,LN00000861,6,2024-07-28,8945.76,8947.89,0
LP0000013677,LN00000861,7,2024-08-28,8945.76,8802.99,0
LP0000013678,LN00000861,8,2024-09-28,8945.76,10123.05,0
LP0000013679,LN00000861,9,2024-10-28,8945.76,9822.59,0
LP0000013680,LN00000861,10,2024-11-28,8945.76,9298.85,0
LP0000013681,LN00000861,11,2024-12-28,8945.76,7874.85,0
LP0000013682,LN00000861,12,2025-01-28,8945.76,8997.06,0
LP0000013683,LN00000861,13,2025-02-28,8945.76,7636.6,0
LP0000013684,LN00000861,14,2025-03-28,8945.76,8785.27,0
LP0000013685,LN00000861,15,2025-04-28,8945.76,8746.16,0
LP0000013686,LN00000861,16,2025-05-28,8945.76,8518.29,0
LP0000013687,LN00000861,17,2025-06-28,8945.76,9652.4,0
LP0000013688,LN00000861,18,2025-07-28,8945.76,8948.33,0
LP0000013689,LN00000862,1,2022-08-29,1428.97,1334.03,0
LP0000013690,LN00000862,2,2022-09-29,1428.97,1403.57,0
LP0000013691,LN00000862,3,2022-10-29,1428.97,1439.43,0
LP0000013692,LN00000862,4,2022-11-29,1428.97,1352.54,0
LP0000013693,LN00000862,5,2022-12-29,1428.97,1313.29,0
LP0000013694,LN00000862,6,2023-01-29,1428.97,1400.97,0
LP0000013695,LN00000862,7,2023-02-28,1428.97,1376.48,0
LP0000013696,LN00000862,8,2023-03-29,1428.97,1507.98,0
LP0000013697,LN00000862,9,2023-04-29,1428.97,1560.98,0
LP0000013698,LN00000862,10,2023-05-29,1428.97,1413.11,0
LP0000013699,LN00000862,11,2023-06-29,1428.97,1345.95,0
LP0000013700,LN00000862,12,2023-07-29,1428.97,1410.81,0
LP0000013701,LN00000862,13,2023-08-29,1428.97,1573.92,0
LP0000013702,LN00000862,14,2023-09-29,1428.97,1625.58,0
LP0000013703,LN00000862,15,2023-10-29,1428.97,1643.31,0
LP0000013704,LN00000862,16,2023-11-29,1428.97,1386.13,0
LP0000013705,LN00000862,17,2023-12-29,1428.97,1323.33,0
LP0000013706,LN00000862,18,2024-01-29,1428.97,1344.9,0
LP0000013707,LN00000863,1,2021-09-09,27957.6,27786.2,0
LP0000013708,LN00000863,2,2021-10-09,27957.6,25495.0,0
LP0000013709,LN00000863,3,2021-11-09,27957.6,30742.24,0
LP0000013710,LN00000863,4,2021-12-09,27957.6,28169.63,0
LP0000013711,LN00000863,5,2022-01-09,27957.6,26910.25,0
LP0000013712,LN00000863,6,2022-02-09,27957.6,29016.7,0
LP0000013713,LN00000863,7,2022-03-09,27957.6,30238.27,0
LP0000013714,LN00000863,8,2022-04-09,27957.6,25440.39,0
LP0000013715,LN00000863,9,2022-05-09,27957.6,27578.13,0
LP0000013716,LN00000863,10,2022-06-09,27957.6,28126.87,0
LP0000013717,LN00000863,11,2022-07-09,27957.6,32151.24,0
LP0000013718,LN00000863,12,2022-08-09,27957.6,32111.57,0
LP0000013719,LN00000863,13,2022-09-09,27957.6,30012.51,0
LP0000013720,LN00000863,14,2022-10-09,27957.6,32151.24,0
LP0000013721,LN00000863,15,2022-11-09,27957.6,31887.88,0
LP0000013722,LN00000863,16,2022-12-09,27957.6,24492.87,0
LP0000013723,LN00000863,17,2023-01-09,27957.6,27980.97,0
LP0000013724,LN00000863,18,2023-02-09,27957.6,27701.39,0
LP0000013725,LN00000864,1,2026-01-22,4144.68,4461.91,0
LP0000013726,LN00000864,2,2026-02-22,4144.68,3937.48,0
LP0000013727,LN00000864,3,2026-03-22,4144.68,4446.81,0
LP0000013728,LN00000864,4,2026-04-22,4144.68,4068.16,0
LP0000013729,LN00000864,5,2026-05-22,4144.68,3835.95,0
LP0000013730,LN00000864,6,2026-06-22,4144.68,4419.38,0
LP0000013731,LN00000864,7,2026-07-22,4144.68,4151.44,0
LP0000013732,LN00000864,8,2026-08-22,4144.68,4480.59,0
LP0000013733,LN00000865,1,2020-10-01,21780.38,21757.6,0
LP0000013734,LN00000865,2,2020-11-01,21780.38,21790.14,0
LP0000013735,LN00000865,3,2020-12-01,21780.38,23293.21,0
LP0000013736,LN00000865,4,2021-01-01,21780.38,18478.81,0
LP0000013737,LN00000865,5,2021-02-01,21780.38,25047.44,0
LP0000013738,LN00000865,6,2021-03-01,21780.38,19768.35,1
LP0000013739,LN00000865,7,2021-04-01,21780.38,20452.21,0
LP0000013740,LN00000865,8,2021-05-01,21780.38,21453.7,0
LP0000013741,LN00000865,9,2021-06-01,21780.38,21915.14,0
LP0000013742,LN00000865,10,2021-07-01,21780.38,18816.88,0
LP0000013743,LN00000865,11,2021-08-01,21780.38,20352.1,0
LP0000013744,LN00000865,12,2021-09-01,21780.38,17204.08,0
LP0000013745,LN00000865,13,2021-10-01,21780.38,19491.59,0
LP0000013746,LN00000865,14,2021-11-01,21780.38,19199.68,0
LP0000013747,LN00000865,15,2021-12-01,21780.38,22304.12,0
LP0000013748,LN00000865,16,2022-01-01,21780.38,19928.94,0
LP0000013749,LN00000865,17,2022-02-01,21780.38,20926.45,0
LP0000013750,LN00000865,18,2022-03-01,21780.38,20997.39,1
LP0000013751,LN00000866,1,2024-08-22,25952.15,22790.72,0
LP0000013752,LN00000866,2,2024-09-22,25952.15,27344.16,0
LP0000013753,LN00000866,3,2024-10-22,25952.15,29433.48,0
LP0000013754,LN00000866,4,2024-11-22,25952.15,26205.03,0
LP0000013755,LN00000866,5,2024-12-22,25952.15,22412.78,0
LP0000013756,LN00000866,6,2025-01-22,25952.15,24650.64,0
LP0000013757,LN00000866,7,2025-02-22,25952.15,24257.43,0
LP0000013758,LN00000866,8,2025-03-22,25952.15,28278.9,0
LP0000013759,LN00000866,9,2025-04-22,25952.15,25627.36,0
LP0000013760,LN00000866,10,2025-05-22,25952.15,25404.28,0
LP0000013761,LN00000866,11,2025-06-22,25952.15,26320.15,0
LP0000013762,LN00000866,12,2025-07-22,25952.15,24373.67,0
LP0000013763,LN00000866,13,2025-08-22,25952.15,23256.44,0
LP0000013764,LN00000866,14,2025-09-22,25952.15,26435.42,0
LP0000013765,LN00000866,15,2025-10-22,25952.15,24910.33,0
LP0000013766,LN00000866,16,2025-11-22,25952.15,24965.1,0
LP0000013767,LN00000866,17,2025-12-22,25952.15,24900.47,0
LP0000013768,LN00000866,18,2026-01-22,25952.15,25819.26,0
LP0000013769,LN00000867,1,2025-04-24,562.6,604.65,0
LP0000013770,LN00000867,2,2025-05-24,562.6,615.47,0
LP0000013771,LN00000867,3,2025-06-24,562.6,589.84,0
LP0000013772,LN00000867,4,2025-07-24,562.6,504.82,0
LP0000013773,LN00000867,5,2025-08-24,562.6,544.67,0
LP0000013774,LN00000867,6,2025-09-24,562.6,567.07,0
LP0000013775,LN00000867,7,2025-10-24,562.6,553.52,0
LP0000013776,LN00000867,8,2025-11-24,562.6,591.53,0
LP0000013777,LN00000867,9,2025-12-24,562.6,508.3,0
LP0000013778,LN00000867,10,2026-01-24,562.6,562.41,0
LP0000013779,LN00000867,11,2026-02-24,562.6,567.82,0
LP0000013780,LN00000867,12,2026-03-24,562.6,620.36,0
LP0000013781,LN00000867,13,2026-04-24,562.6,599.46,0
LP0000013782,LN00000867,14,2026-05-24,562.6,570.49,0
LP0000013783,LN00000867,15,2026-06-24,562.6,632.32,0
LP0000013784,LN00000867,16,2026-07-24,562.6,593.11,0
LP0000013785,LN00000867,17,2026-08-24,562.6,526.8,0
LP0000013786,LN00000868,1,2026-07-16,1398.3,1468.36,0
LP0000013787,LN00000868,2,2026-08-16,1398.3,1516.43,0
LP0000013788,LN00000868,3,2026-09-16,1398.3,1239.37,0
LP0000013789,LN00000869,1,2023-10-24,23063.13,24252.79,0
LP0000013790,LN00000869,2,2023-11-24,23063.13,20865.71,0
LP0000013791,LN00000869,3,2023-12-24,23063.13,25245.79,0
LP0000013792,LN00000869,4,2024-01-24,23063.13,23221.04,0
LP0000013793,LN00000869,5,2024-02-24,23063.13,20910.67,0
LP0000013794,LN00000869,6,2024-03-24,23063.13,22831.27,0
LP0000013795,LN00000869,7,2024-04-24,23063.13,22939.35,0
LP0000013796,LN00000869,8,2024-05-24,23063.13,22022.44,0
LP0000013797,LN00000869,9,2024-06-24,23063.13,22168.73,0
LP0000013798,LN00000869,10,2024-07-24,23063.13,22318.39,0
LP0000013799,LN00000869,11,2024-08-24,23063.13,23692.85,0
LP0000013800,LN00000869,12,2024-09-24,23063.13,22119.33,0
LP0000013801,LN00000869,13,2024-10-24,23063.13,21778.7,0
LP0000013802,LN00000869,14,2024-11-24,23063.13,21816.87,0
LP0000013803,LN00000869,15,2024-12-24,23063.13,21391.69,0
LP0000013804,LN00000869,16,2025-01-24,23063.13,19977.17,0
LP0000013805,LN00000869,17,2025-02-24,23063.13,23129.75,0
LP0000013806,LN00000869,18,2025-03-24,23063.13,21555.38,0
LP0000013807,LN00000870,1,2020-11-17,10402.97,10388.6,0
LP0000013808,LN00000870,2,2020-12-17,10402.97,10374.89,0
LP0000013809,LN00000870,3,2021-01-17,10402.97,8697.38,0
LP0000013810,LN00000870,4,2021-02-17,10402.97,10091.81,0
LP0000013811,LN00000870,5,2021-03-17,10402.97,9336.01,0
LP0000013812,LN00000870,6,2021-04-17,10402.97,9590.33,0
LP0000013813,LN00000870,7,2021-05-17,10402.97,10511.4,0
LP0000013814,LN00000870,8,2021-06-17,10402.97,10475.2,0
LP0000013815,LN00000870,9,2021-07-17,10402.97,10432.34,0
LP0000013816,LN00000870,10,2021-08-17,10402.97,10707.84,0
LP0000013817,LN00000870,11,2021-09-17,10402.97,9709.79,0
LP0000013818,LN00000870,12,2021-10-17,10402.97,9762.72,0
LP0000013819,LN00000870,13,2021-11-17,10402.97,9916.4,0
LP0000013820,LN00000870,14,2021-12-17,10402.97,11662.78,0
LP0000013821,LN00000870,15,2022-01-17,10402.97,9197.96,0
LP0000013822,LN00000870,16,2022-02-17,10402.97,10391.09,0
LP0000013823,LN00000870,17,2022-03-17,10402.97,9375.23,0
LP0000013824,LN00000870,18,2022-04-17,10402.97,9766.25,0
LP0000013825,LN00000871,1,2025-11-06,3621.44,2983.57,0
LP0000013826,LN00000871,2,2025-12-06,3621.44,3287.89,1
LP0000013827,LN00000871,3,2026-01-06,3621.44,3142.34,0
LP0000013828,LN00000871,4,2026-02-06,3621.44,2494.81,0
LP0000013829,LN00000871,5,2026-03-06,3621.44,3094.41,0
LP0000013830,LN00000871,6,2026-04-06,3621.44,3083.48,1
LP0000013831,LN00000871,7,2026-05-06,3621.44,3140.8,0
LP0000013832,LN00000871,8,2026-06-06,3621.44,2813.86,1
LP0000013833,LN00000871,9,2026-07-06,3621.44,2767.76,0
LP0000013834,LN00000871,10,2026-08-06,3621.44,3128.16,0
LP0000013835,LN00000872,1,2023-06-24,11493.56,12206.51,0
LP0000013836,LN00000872,2,2023-07-24,11493.56,11627.32,0
LP0000013837,LN00000872,3,2023-08-24,11493.56,10742.07,0
LP0000013838,LN00000872,4,2023-09-24,11493.56,11439.76,0
LP0000013839,LN00000872,5,2023-10-24,11493.56,12040.72,0
LP0000013840,LN00000872,6,2023-11-24,11493.56,11283.68,0
LP0000013841,LN00000872,7,2023-12-24,11493.56,11709.73,0
LP0000013842,LN00000872,8,2024-01-24,11493.56,12856.77,0
LP0000013843,LN00000872,9,2024-02-24,11493.56,11506.99,0
LP0000013844,LN00000872,10,2024-03-24,11493.56,12863.12,0
LP0000013845,LN00000872,11,2024-04-24,11493.56,12310.48,0
LP0000013846,LN00000872,12,2024-05-24,11493.56,12824.02,0
LP0000013847,LN00000872,13,2024-06-24,11493.56,11125.93,0
LP0000013848,LN00000872,14,2024-07-24,11493.56,11018.82,0
LP0000013849,LN00000872,15,2024-08-24,11493.56,11684.41,0
LP0000013850,LN00000872,16,2024-09-24,11493.56,11304.53,0
LP0000013851,LN00000872,17,2024-10-24,11493.56,10088.58,0
LP0000013852,LN00000872,18,2024-11-24,11493.56,11102.1,0
LP0000013853,LN00000873,1,2022-09-27,1489.85,1379.74,0
LP0000013854,LN00000873,2,2022-10-27,1489.85,1394.35,0
LP0000013855,LN00000873,3,2022-11-27,1489.85,1638.27,0
LP0000013856,LN00000873,4,2022-12-27,1489.85,1242.22,0
LP0000013857,LN00000873,5,2023-01-27,1489.85,1426.79,0
LP0000013858,LN00000873,6,2023-02-27,1489.85,1357.87,0
LP0000013859,LN00000873,7,2023-03-27,1489.85,1478.92,0
LP0000013860,LN00000873,8,2023-04-27,1489.85,1316.58,0
LP0000013861,LN00000873,9,2023-05-27,1489.85,1190.87,0
LP0000013862,LN00000873,10,2023-06-27,1489.85,1625.67,0
LP0000013863,LN00000873,11,2023-07-27,1489.85,1419.23,0
LP0000013864,LN00000873,12,2023-08-27,1489.85,1338.85,0
LP0000013865,LN00000873,13,2023-09-27,1489.85,1713.33,0
LP0000013866,LN00000873,14,2023-10-27,1489.85,1471.84,0
LP0000013867,LN00000873,15,2023-11-27,1489.85,1541.25,0
LP0000013868,LN00000873,16,2023-12-27,1489.85,1352.51,0
LP0000013869,LN00000873,17,2024-01-27,1489.85,1607.11,0
LP0000013870,LN00000873,18,2024-02-27,1489.85,1321.37,0
LP0000013871,LN00000874,1,2026-03-28,1333.54,1316.15,0
LP0000013872,LN00000874,2,2026-04-28,1333.54,1300.27,0
LP0000013873,LN00000874,3,2026-05-28,1333.54,1249.33,0
LP0000013874,LN00000874,4,2026-06-28,1333.54,1194.93,0
LP0000013875,LN00000874,5,2026-07-28,1333.54,1236.5,0
LP0000013876,LN00000874,6,2026-08-28,1333.54,1270.9,0
LP0000013877,LN00000875,1,2025-01-16,9995.82,9678.27,0
LP0000013878,LN00000875,2,2025-02-16,9995.82,10039.14,0
LP0000013879,LN00000875,3,2025-03-16,9995.82,9832.14,0
LP0000013880,LN00000875,4,2025-04-16,9995.82,8992.3,0
LP0000013881,LN00000875,5,2025-05-16,9995.82,10894.59,0
LP0000013882,LN00000875,6,2025-06-16,9995.82,11040.56,0
LP0000013883,LN00000875,7,2025-07-16,9995.82,9777.14,0
LP0000013884,LN00000875,8,2025-08-16,9995.82,9343.95,0
LP0000013885,LN00000875,9,2025-09-16,9995.82,10285.83,0
LP0000013886,LN00000875,10,2025-10-16,9995.82,9735.77,0
LP0000013887,LN00000875,11,2025-11-16,9995.82,11114.59,0
LP0000013888,LN00000875,12,2025-12-16,9995.82,10051.23,0
