account_id,customer_id,branch_id,account_type,open_date,status,current_balance,interest_rate
AC00003617,CU00003743,BR006,Savings,2025-05-04,Active,127023.82,2.7
AC00003618,CU00003298,BR021,Savings,2026-03-15,Active,7705.39,2.7
AC00003619,CU00004133,BR023,Fixed Deposit,2019-09-20,Active,40482.88,7.1
AC00003620,CU00002501,BR005,Fixed Deposit,2024-02-22,Active,103642.13,7.1
AC00003621,CU00000279,BR016,Savings,2022-12-01,Active,60816.24,2.7
AC00003622,CU00004563,BR023,Savings,2019-04-23,Dormant,48333.92,2.7
AC00003623,CU00002812,BR003,Salary,2024-05-13,Active,17775.07,2.5
AC00003624,CU00002067,BR002,Savings,2024-02-21,Active,8090.02,2.7
AC00003625,CU00003191,BR002,Salary,2024-05-24,Active,20518.68,2.5
AC00003626,CU00002564,BR022,Savings,2024-06-18,Active,19487.58,2.7
AC00003627,CU00001083,BR016,Savings,2022-09-28,Active,19012.92,2.7
AC00003628,CU00003212,BR011,Current,2025-11-03,Active,14421.84,0.0
AC00003629,CU00004104,BR024,Fixed Deposit,2019-07-15,Dormant,59278.06,7.1
AC00003630,CU00001780,BR004,Fixed Deposit,2020-10-24,Active,242150.98,7.1
AC00003631,CU00000269,BR002,Salary,2025-10-14,Active,375763.32,2.5
AC00003632,CU00001494,BR008,Fixed Deposit,2022-02-18,Active,319134.33,7.1
AC00003633,CU00004790,BR008,Salary,2019-07-17,Active,23337.8,2.5
AC00003634,CU00000671,BR018,Current,2021-05-01,Active,31380.66,0.0
AC00003635,CU00000656,BR014,Savings,2020-06-14,Active,10939.92,2.7
AC00003636,CU00004879,BR014,Savings,2020-03-11,Active,16478.34,2.7
AC00003637,CU00001303,BR012,Fixed Deposit,2021-04-10,Closed,182291.68,7.1
AC00003638,CU00000261,BR004,Savings,2022-03-04,Active,61742.56,2.7
AC00003639,CU00003828,BR017,Savings,2018-11-17,Active,96162.52,2.7
AC00003640,CU00000992,BR024,Salary,2021-05-20,Active,154391.17,2.5
AC00003641,CU00004965,BR015,Fixed Deposit,2024-08-10,Active,341385.61,7.1
AC00003642,CU00004106,BR015,Savings,2018-12-14,Active,18193.78,2.7
AC00003643,CU00000168,BR004,Savings,2023-03-14,Active,4251.05,2.7
AC00003644,CU00002255,BR006,Savings,2024-02-01,Active,31619.96,2.7
AC00003645,CU00002612,BR009,Savings,2026-07-07,Active,7418.98,2.7
AC00003646,CU00004126,BR024,Savings,2021-07-01,Active,14897.18,2.7
AC00003647,CU00003081,BR001,Savings,2024-06-24,Active,9818.94,2.7
AC00003648,CU00000541,BR002,Savings,2026-03-31,Active,7566.97,2.7
AC00003649,CU00002933,BR008,Fixed Deposit,2020-04-02,Active,285715.76,7.1
AC00003650,CU00001644,BR021,Savings,2018-09-03,Active,560341.09,2.7
AC00003651,CU00003061,BR023,Salary,2022-06-09,Closed,12219.91,2.5
AC00003652,CU00004705,BR004,Salary,2024-10-23,Active,264906.14,2.5
AC00003653,CU00003954,BR012,Salary,2024-11-13,Active,6293.33,2.5
AC00003654,CU00001714,BR009,Savings,2026-07-10,Active,25136.9,2.7
AC00003655,CU00001044,BR013,Savings,2023-11-02,Active,11139.55,2.7
AC00003656,CU00003232,BR018,Current,2020-01-16,Active,40640.69,0.0
AC00003657,CU00000942,BR011,Savings,2025-02-28,Active,179104.54,2.7
AC00003658,CU00003244,BR007,Current,2021-03-03,Active,22245.03,0.0
AC00003659,CU00003154,BR011,Savings,2018-11-05,Active,6621.04,2.7
AC00003660,CU00001284,BR010,Savings,2020-02-12,Active,31048.69,2.7
AC00003661,CU00001158,BR004,Salary,2021-12-06,Dormant,10788.21,2.5
AC00003662,CU00002007,BR022,Current,2024-04-08,Active,8496.0,0.0
AC00003663,CU00001929,BR007,Savings,2021-12-26,Active,11807.93,2.7
AC00003664,CU00004497,BR010,Savings,2021-05-22,Closed,7307.67,2.7
AC00003665,CU00000327,BR001,Salary,2023-09-28,Active,7759.92,2.5
AC00003666,CU00003190,BR005,Current,2022-11-28,Active,16658.0,0.0
AC00003667,CU00003354,BR008,Salary,2024-02-16,Active,34529.88,2.5
AC00003668,CU00002713,BR006,Savings,2022-07-22,Active,6639.14,2.7
AC00003669,CU00003611,BR017,Savings,2019-02-07,Active,61512.93,2.7
AC00003670,CU00004028,BR020,Savings,2022-04-20,Active,11216.31,2.7
AC00003671,CU00004134,BR013,Savings,2024-06-23,Active,12703.45,2.7
AC00003672,CU00001019,BR008,Fixed Deposit,2023-09-08,Active,1137356.15,7.1
AC00003673,CU00001928,BR016,Fixed Deposit,2024-01-26,Active,224199.67,7.1
AC00003674,CU00000485,BR021,Savings,2018-11-20,Active,52564.54,2.7
AC00003675,CU00004108,BR006,Salary,2026-02-01,Active,87702.3,2.5
AC00003676,CU00004112,BR020,Current,2023-05-27,Dormant,11562.34,0.0
AC00003677,CU00003152,BR006,Savings,2024-09-06,Active,13140.28,2.7
AC00003678,CU00000565,BR005,Savings,2024-03-17,Active,44605.74,2.7
AC00003679,CU00001443,BR009,Salary,2024-05-25,Active,32794.14,2.5
AC00003680,CU00000565,BR019,Fixed Deposit,2024-05-07,Active,271988.9,7.1
AC00003681,CU00003191,BR007,Savings,2022-10-27,Active,5217.4,2.7
AC00003682,CU00000874,BR003,Current,2018-12-09,Active,646989.2,0.0
AC00003683,CU00001590,BR003,Savings,2021-05-05,Active,75284.31,2.7
AC00003684,CU00000719,BR019,Savings,2025-10-07,Active,32803.39,2.7
AC00003685,CU00002211,BR014,Savings,2019-03-17,Active,32956.01,2.7
AC00003686,CU00000255,BR008,Savings,2021-09-08,Active,7162.43,2.7
AC00003687,CU00004586,BR002,Savings,2022-02-28,Active,10557.26,2.7
AC00003688,CU00003791,BR003,Savings,2026-04-18,Active,164399.89,2.7
AC00003689,CU00000757,BR023,Current,2019-06-20,Active,26248.23,0.0
AC00003690,CU00004604,BR002,Savings,2024-12-14,Active,7610.33,2.7
AC00003691,CU00000794,BR013,Savings,2025-07-09,Active,38954.06,2.7
AC00003692,CU00000090,BR023,Savings,2023-03-01,Active,8320.3,2.7
AC00003693,CU00004486,BR020,Fixed Deposit,2024-10-10,Active,292317.16,7.1
AC00003694,CU00004103,BR008,Fixed Deposit,2022-01-25,Dormant,358414.18,7.1
AC00003695,CU00004640,BR022,Fixed Deposit,2026-01-24,Active,137280.97,7.1
AC00003696,CU00003089,BR006,Savings,2024-10-29,Active,60977.51,2.7
AC00003697,CU00003503,BR005,Savings,2021-12-16,Active,4200.42,2.7
AC00003698,CU00004140,BR007,Savings,2021-12-02,Active,49036.04,2.7
AC00003699,CU00001877,BR007,Savings,2025-04-22,Active,7992.22,2.7
AC00003700,CU00002853,BR012,Fixed Deposit,2019-05-06,Closed,472103.62,7.1
AC00003701,CU00002890,BR001,Fixed Deposit,2021-08-31,Active,506578.19,7.1
AC00003702,CU00000670,BR003,Savings,2026-08-05,Active,59358.04,2.7
AC00003703,CU00003114,BR001,Salary,2021-06-05,Active,109132.84,2.5
AC00003704,CU00002544,BR009,Savings,2021-03-26,Active,12664.91,2.7
AC00003705,CU00003684,BR021,Savings,2023-09-10,Active,22082.37,2.7
AC00003706,CU00003141,BR023,Salary,2025-01-07,Active,12614.54,2.5
AC00003707,CU00000691,BR023,Savings,2019-03-24,Active,26161.1,2.7
AC00003708,CU00000788,BR007,Current,2023-06-13,Active,107581.86,0.0
AC00003709,CU00001414,BR004,Savings,2020-06-22,Active,35738.81,2.7
AC00003710,CU00003548,BR021,Salary,2022-01-12,Active,24976.99,2.5
AC00003711,CU00000424,BR011,Savings,2019-06-08,Active,14500.57,2.7
AC00003712,CU00003072,BR019,Salary,2020-03-27,Active,38009.31,2.5
AC00003713,CU00003161,BR015,Salary,2022-05-12,Active,43877.9,2.5
AC00003714,CU00001766,BR019,Fixed Deposit,2022-06-26,Active,1558354.73,7.1
AC00003715,CU00003446,BR005,Savings,2022-10-08,Active,46270.42,2.7
AC00003716,CU00002913,BR021,Fixed Deposit,2022-02-05,Active,259858.04,7.1
AC00003717,CU00004898,BR005,Current,2025-03-23,Active,67895.64,0.0
AC00003718,CU00001558,BR002,Fixed Deposit,2024-09-29,Active,152656.76,7.1
AC00003719,CU00001688,BR007,Savings,2020-07-24,Active,61954.82,2.7
AC00003720,CU00000250,BR012,Savings,2020-06-25,Active,117464.61,2.7
AC00003721,CU00004268,BR014,Savings,2018-09-25,Active,13756.04,2.7
AC00003722,CU00000364,BR010,Salary,2023-11-02,Active,9681.77,2.5
AC00003723,CU00003330,BR020,Current,2020-03-08,Active,6088.04,0.0
AC00003724,CU00001929,BR013,Salary,2019-05-06,Active,59533.12,2.5
AC00003725,CU00004831,BR001,Fixed Deposit,2025-06-28,Dormant,84351.47,7.1
AC00003726,CU00003236,BR001,Salary,2024-12-14,Active,148533.53,2.5
AC00003727,CU00001567,BR005,Savings,2025-07-19,Active,76466.15,2.7
AC00003728,CU00002188,BR012,Savings,2019-01-17,Active,66628.89,2.7
AC00003729,CU00002517,BR004,Savings,2024-04-29,Dormant,17137.84,2.7
AC00003730,CU00003224,BR008,Savings,2025-11-17,Active,7638.76,2.7
AC00003731,CU00000943,BR015,Savings,2019-09-26,Active,24703.34,2.7
AC00003732,CU00002142,BR014,Salary,2023-06-23,Active,56604.85,2.5
AC00003733,CU00000026,BR001,Savings,2023-05-03,Active,21095.2,2.7
AC00003734,CU00001536,BR013,Savings,2020-04-15,Active,369444.49,2.7
AC00003735,CU00004158,BR011,Current,2024-06-13,Dormant,7909.0,0.0
AC00003736,CU00002204,BR007,Savings,2019-02-15,Active,67597.12,2.7
AC00003737,CU00004670,BR004,Savings,2021-01-30,Active,14622.63,2.7
AC00003738,CU00003021,BR014,Current,2020-07-25,Active,5088.89,0.0
AC00003739,CU00004999,BR013,Savings,2019-02-15,Active,88782.51,2.7
AC00003740,CU00003024,BR024,Savings,2025-10-23,Active,30058.44,2.7
AC00003741,CU00000830,BR005,Savings,2026-01-04,Active,10661.19,2.7
AC00003742,CU00002376,BR010,Savings,2022-11-12,Active,27198.41,2.7
AC00003743,CU00004583,BR001,Savings,2018-08-27,Active,57098.04,2.7
AC00003744,CU00000341,BR006,Savings,2019-09-13,Active,59870.52,2.7
AC00003745,CU00001744,BR020,Savings,2019-05-10,Active,31497.19,2.7
AC00003746,CU00002685,BR004,Savings,2019-02-11,Active,17694.63,2.7
AC00003747,CU00000985,BR004,Savings,2025-10-02,Active,105336.62,2.7
AC00003748,CU00000073,BR014,Savings,2023-11-20,Active,19110.79,2.7
AC00003749,CU00003820,BR020,Fixed Deposit,2026-03-19,Active,279578.86,7.1
AC00003750,CU00003288,BR017,Fixed Deposit,2019-03-13,Active,389436.27,7.1
AC00003751,CU00000162,BR014,Savings,2020-02-27,Active,32679.16,2.7
AC00003752,CU00004250,BR022,Savings,2026-07-24,Active,2211.69,2.7
AC00003753,CU00001337,BR018,Savings,2023-01-24,Active,3472.36,2.7
AC00003754,CU00000205,BR001,Savings,2023-06-18,Active,2013.47,2.7
AC00003755,CU00002197,BR001,Salary,2024-05-11,Active,37410.62,2.5
AC00003756,CU00001932,BR013,Savings,2018-08-30,Active,33889.19,2.7
AC00003757,CU00004292,BR016,Salary,2022-03-15,Active,77400.05,2.5
AC00003758,CU00003634,BR019,Savings,2018-07-14,Active,69932.19,2.7
AC00003759,CU00000410,BR016,Savings,2025-07-06,Active,180014.12,2.7
AC00003760,CU00000693,BR015,Fixed Deposit,2021-10-22,Active,90228.78,7.1
AC00003761,CU00004325,BR016,Savings,2026-03-07,Active,23735.39,2.7
AC00003762,CU00001707,BR023,Savings,2018-11-08,Active,4001.19,2.7
AC00003763,CU00004607,BR007,Savings,2020-06-20,Active,212810.73,2.7
AC00003764,CU00002702,BR021,Savings,2018-10-25,Active,34563.07,2.7
AC00003765,CU00004543,BR003,Salary,2023-07-06,Active,10174.93,2.5
AC00003766,CU00004994,BR018,Salary,2025-08-18,Active,2983.08,2.5
AC00003767,CU00001319,BR019,Current,2018-08-03,Active,16701.76,0.0
AC00003768,CU00004926,BR019,Fixed Deposit,2020-02-24,Active,298278.73,7.1
AC00003769,CU00001899,BR004,Salary,2018-10-02,Active,57217.34,2.5
AC00003770,CU00001659,BR011,Current,2025-05-16,Active,26656.33,0.0
AC00003771,CU00003872,BR004,Savings,2021-01-01,Active,163490.72,2.7
AC00003772,CU00003886,BR009,Savings,2018-07-26,Active,5909.02,2.7
AC00003773,CU00004640,BR021,Savings,2022-01-13,Active,48834.51,2.7
AC00003774,CU00004958,BR004,Fixed Deposit,2026-05-05,Active,79690.32,7.1
AC00003775,CU00000590,BR022,Savings,2023-09-20,Active,15109.89,2.7
AC00003776,CU00002172,BR004,Salary,2024-07-03,Dormant,8858.65,2.5
AC00003777,CU00004694,BR007,Current,2026-05-21,Active,68627.34,0.0
AC00003778,CU00003223,BR014,Fixed Deposit,2023-09-18,Active,74592.48,7.1
AC00003779,CU00001939,BR003,Salary,2021-01-18,Active,26367.0,2.5
AC00003780,CU00000839,BR014,Savings,2023-06-13,Active,41640.52,2.7
AC00003781,CU00002938,BR008,Salary,2021-09-16,Active,111812.55,2.5
AC00003782,CU00003868,BR020,Salary,2021-04-20,Active,59956.81,2.5
AC00003783,CU00003024,BR013,Savings,2026-02-06,Active,76999.6,2.7
AC00003784,CU00003782,BR017,Savings,2025-05-07,Active,22272.84,2.7
AC00003785,CU00004162,BR008,Salary,2026-03-24,Active,7719.46,2.5
AC00003786,CU00000464,BR014,Savings,2023-03-27,Active,38107.85,2.7
AC00003787,CU00004001,BR005,Savings,2026-02-02,Active,78255.4,2.7
AC00003788,CU00004708,BR016,Salary,2026-01-18,Active,23008.49,2.5
AC00003789,CU00003924,BR004,Savings,2022-01-09,Active,16357.62,2.7
AC00003790,CU00002398,BR017,Savings,2019-10-20,Active,128852.16,2.7
AC00003791,CU00004346,BR015,Savings,2021-06-18,Active,40516.9,2.7
AC00003792,CU00003342,BR011,Savings,2025-06-01,Active,14822.6,2.7
AC00003793,CU00003130,BR020,Savings,2021-01-26,Active,12756.22,2.7
AC00003794,CU00002533,BR007,Savings,2023-08-24,Active,30587.56,2.7
AC00003795,CU00001026,BR008,Salary,2023-12-25,Active,12198.82,2.5
AC00003796,CU00002728,BR007,Salary,2026-01-02,Active,37163.38,2.5
AC00003797,CU00001360,BR018,Savings,2019-01-18,Active,18471.32,2.7
AC00003798,CU00003447,BR004,Current,2026-06-24,Active,24749.41,0.0
AC00003799,CU00000056,BR006,Savings,2019-02-05,Active,49980.32,2.7
AC00003800,CU00000330,BR001,Savings,2019-01-29,Active,9337.56,2.7
AC00003801,CU00004970,BR015,Current,2020-08-07,Active,77765.16,0.0
AC00003802,CU00000055,BR020,Savings,2022-09-20,Active,27031.74,2.7
AC00003803,CU00001400,BR005,Savings,2020-05-09,Active,12326.24,2.7
AC00003804,CU00000636,BR024,Current,2025-05-12,Dormant,40574.56,0.0
AC00003805,CU00004940,BR018,Fixed Deposit,2019-11-29,Active,145206.06,7.1
AC00003806,CU00000309,BR005,Savings,2019-03-09,Active,27094.29,2.7
AC00003807,CU00003404,BR013,Savings,2019-12-01,Active,6000.48,2.7
AC00003808,CU00001826,BR008,Fixed Deposit,2025-10-27,Dormant,35887.67,7.1
AC00003809,CU00002048,BR002,Savings,2018-10-25,Active,49083.36,2.7
AC00003810,CU00003373,BR020,Savings,2020-12-11,Active,1955.16,2.7
AC00003811,CU00001759,BR003,Fixed Deposit,2022-09-05,Active,233163.86,7.1
AC00003812,CU00000652,BR003,Current,2019-08-20,Active,33411.19,0.0
AC00003813,CU00001794,BR001,Savings,2024-01-08,Active,50817.4,2.7
AC00003814,CU00003713,BR001,Fixed Deposit,2022-05-23,Active,388406.12,7.1
AC00003815,CU00000986,BR009,Current,2020-12-31,Active,113906.66,0.0
AC00003816,CU00001434,BR007,Savings,2025-05-04,Closed,221885.24,2.7
AC00003817,CU00003177,BR011,Salary,2024-06-29,Active,67573.8,2.5
AC00003818,CU00004802,BR009,Savings,2019-08-20,Active,92495.8,2.7
AC00003819,CU00003654,BR005,Savings,2021-04-08,Active,38969.08,2.7
AC00003820,CU00003418,BR001,Salary,2026-03-26,Active,20771.73,2.5
AC00003821,CU00003939,BR013,Current,2022-08-31,Dormant,71489.67,0.0
AC00003822,CU00002248,BR014,Fixed Deposit,2022-01-24,Active,894867.16,7.1
AC00003823,CU00004200,BR007,Savings,2019-04-10,Active,2916.62,2.7
AC00003824,CU00000575,BR023,Savings,2020-11-01,Active,43894.89,2.7
AC00003825,CU00002697,BR007,Savings,2020-10-05,Active,7868.46,2.7
AC00003826,CU00003554,BR024,Savings,2026-02-24,Active,6847.47,2.7
AC00003827,CU00003219,BR016,Salary,2023-11-24,Active,186584.49,2.5
AC00003828,CU00004638,BR014,Fixed Deposit,2022-10-13,Active,326204.79,7.1
AC00003829,CU00000316,BR018,Fixed Deposit,2022-12-30,Active,326658.13,7.1
AC00003830,CU00002163,BR017,Salary,2021-02-23,Active,136545.99,2.5
AC00003831,CU00001256,BR020,Savings,2025-03-17,Active,239222.71,2.7
AC00003832,CU00000124,BR023,Current,2025-05-15,Active,22818.35,0.0
AC00003833,CU00003734,BR022,Salary,2021-09-06,Active,25650.98,2.5
AC00003834,CU00003817,BR015,Current,2018-07-21,Active,267793.59,0.0
AC00003835,CU00000390,BR001,Fixed Deposit,2026-07-06,Active,48853.4,7.1
AC00003836,CU00004023,BR015,Savings,2021-11-24,Active,8242.86,2.7
AC00003837,CU00004743,BR008,Salary,2020-09-20,Active,21639.98,2.5
AC00003838,CU00002111,BR005,Savings,2025-11-09,Active,25473.47,2.7
AC00003839,CU00004513,BR007,Fixed Deposit,2022-05-01,Active,393881.21,7.1
AC00003840,CU00002520,BR008,Salary,2022-03-12,Active,44289.06,2.5
AC00003841,CU00001918,BR013,Fixed Deposit,2022-02-06,Active,108765.14,7.1
AC00003842,CU00004333,BR011,Salary,2026-03-01,Active,44756.04,2.5
AC00003843,CU00003190,BR023,Salary,2021-09-16,Active,11607.05,2.5
AC00003844,CU00003010,BR009,Savings,2018-09-27,Active,16340.52,2.7
AC00003845,CU00000807,BR013,Savings,2019-03-30,Dormant,53126.1,2.7
AC00003846,CU00003670,BR002,Savings,2026-01-30,Active,5264.55,2.7
AC00003847,CU00002998,BR006,Savings,2018-08-26,Active,28589.37,2.7
AC00003848,CU00001393,BR017,Savings,2025-01-10,Active,44728.69,2.7
AC00003849,CU00000588,BR021,Salary,2023-07-28,Active,55632.68,2.5
AC00003850,CU00000512,BR024,Salary,2020-05-08,Active,25011.9,2.5
AC00003851,CU00000053,BR006,Salary,2024-11-22,Active,8575.3,2.5
AC00003852,CU00002187,BR019,Savings,2024-11-24,Active,198605.41,2.7
AC00003853,CU00003273,BR017,Salary,2019-05-29,Active,31230.92,2.5
AC00003854,CU00002430,BR017,Fixed Deposit,2018-08-26,Active,273526.32,7.1
AC00003855,CU00001366,BR019,Savings,2021-06-05,Active,18968.01,2.7
AC00003856,CU00001980,BR008,Savings,2025-04-04,Dormant,20249.66,2.7
AC00003857,CU00000490,BR016,Savings,2026-04-29,Active,123768.49,2.7
AC00003858,CU00003726,BR022,Salary,2022-11-22,Active,21121.17,2.5
AC00003859,CU00003736,BR021,Fixed Deposit,2023-08-07,Active,305847.83,7.1
AC00003860,CU00000670,BR024,Current,2025-09-01,Active,94393.84,0.0
AC00003861,CU00002606,BR024,Savings,2025-07-30,Active,33728.33,2.7
AC00003862,CU00001504,BR023,Fixed Deposit,2022-05-24,Active,318112.82,7.1
AC00003863,CU00004332,BR018,Fixed Deposit,2024-02-14,Active,81361.47,7.1
AC00003864,CU00004081,BR006,Savings,2026-03-23,Active,12742.69,2.7
AC00003865,CU00002138,BR018,Savings,2024-06-13,Active,19230.76,2.7
AC00003866,CU00002914,BR003,Salary,2019-05-23,Active,10758.58,2.5
AC00003867,CU00003369,BR018,Savings,2019-12-25,Active,9062.15,2.7
AC00003868,CU00002055,BR019,Savings,2018-10-22,Active,36572.26,2.7
AC00003869,CU00001801,BR004,Savings,2020-09-13,Active,22277.21,2.7
AC00003870,CU00003936,BR001,Savings,2024-05-16,Active,5307.85,2.7
AC00003871,CU00000884,BR007,Fixed Deposit,2025-06-25,Active,28857.91,7.1
AC00003872,CU00002105,BR003,Salary,2025-10-06,Active,138083.99,2.5
AC00003873,CU00001097,BR013,Savings,2019-02-02,Active,107965.58,2.7
AC00003874,CU00000683,BR012,Fixed Deposit,2026-07-03,Active,243996.17,7.1
AC00003875,CU00000913,BR023,Savings,2019-11-29,Active,7196.31,2.7
AC00003876,CU00002126,BR011,Current,2022-01-26,Active,26992.72,0.0
AC00003877,CU00000419,BR001,Salary,2018-09-13,Active,95462.64,2.5
AC00003878,CU00001722,BR003,Salary,2026-03-19,Active,33263.08,2.5
AC00003879,CU00000714,BR016,Savings,2019-06-25,Dormant,70750.39,2.7
AC00003880,CU00000903,BR021,Current,2021-01-26,Active,20218.76,0.0
AC00003881,CU00002321,BR024,Fixed Deposit,2022-07-16,Active,152751.98,7.1
AC00003882,CU00004094,BR013,Salary,2022-02-15,Active,28403.14,2.5
AC00003883,CU00003497,BR021,Savings,2020-12-07,Active,23759.34,2.7
AC00003884,CU00001368,BR001,Salary,2018-09-14,Active,84064.55,2.5
AC00003885,CU00002176,BR022,Savings,2022-05-13,Active,41387.54,2.7
AC00003886,CU00003293,BR006,Savings,2024-10-22,Active,145751.73,2.7
AC00003887,CU00001262,BR014,Savings,2020-04-13,Active,5918.6,2.7
AC00003888,CU00003685,BR002,Savings,2026-04-18,Active,4714.04,2.7
AC00003889,CU00000722,BR001,Current,2026-02-24,Active,4308.16,0.0
AC00003890,CU00002818,BR007,Savings,2018-08-13,Active,41171.0,2.7
AC00003891,CU00004801,BR005,Savings,2024-01-21,Active,17076.65,2.7
AC00003892,CU00001045,BR022,Savings,2021-07-11,Active,59612.33,2.7
AC00003893,CU00004023,BR009,Savings,2025-08-19,Active,57109.65,2.7
AC00003894,CU00002156,BR010,Current,2023-11-13,Active,93070.6,0.0
AC00003895,CU00001088,BR006,Savings,2024-07-23,Active,5818.63,2.7
AC00003896,CU00002717,BR018,Savings,2018-07-07,Active,8341.92,2.7
AC00003897,CU00000866,BR017,Salary,2025-10-16,Active,64452.2,2.5
AC00003898,CU00004492,BR020,Savings,2021-04-29,Active,18834.79,2.7
AC00003899,CU00002761,BR009,Salary,2022-06-21,Active,95171.2,2.5
AC00003900,CU00002233,BR021,Fixed Deposit,2023-03-25,Active,226145.49,7.1
AC00003901,CU00003254,BR006,Current,2021-03-14,Active,61990.84,0.0
AC00003902,CU00002246,BR001,Current,2024-01-23,Dormant,32781.81,0.0
AC00003903,CU00001045,BR015,Fixed Deposit,2022-03-15,Active,85518.72,7.1
AC00003904,CU00001288,BR016,Salary,2024-05-09,Active,27395.16,2.5
AC00003905,CU00004753,BR020,Salary,2022-07-25,Active,22617.25,2.5
AC00003906,CU00004178,BR018,Savings,2020-04-20,Active,56213.51,2.7
AC00003907,CU00001357,BR019,Fixed Deposit,2019-11-12,Active,244887.53,7.1
AC00003908,CU00003712,BR002,Savings,2020-12-15,Active,20215.06,2.7
AC00003909,CU00000417,BR008,Current,2024-03-26,Active,21177.23,0.0
AC00003910,CU00002781,BR017,Salary,2026-01-04,Active,39946.37,2.5
AC00003911,CU00000059,BR004,Fixed Deposit,2025-05-07,Active,168689.44,7.1
AC00003912,CU00002315,BR023,Savings,2022-10-18,Active,51747.29,2.7
AC00003913,CU00002580,BR006,Salary,2020-01-04,Active,43711.4,2.5
AC00003914,CU00000116,BR014,Fixed Deposit,2018-08-09,Active,391935.46,7.1
AC00003915,CU00000177,BR012,Savings,2023-05-27,Active,14306.59,2.7
AC00003916,CU00003890,BR019,Fixed Deposit,2023-09-21,Active,366247.4,7.1
AC00003917,CU00003430,BR012,Savings,2026-01-04,Active,92323.28,2.7
AC00003918,CU00003319,BR012,Savings,2019-05-23,Active,43177.05,2.7
AC00003919,CU00002524,BR013,Salary,2022-07-25,Active,4325.48,2.5
AC00003920,CU00002078,BR005,Savings,2025-07-25,Active,1907.21,2.7
AC00003921,CU00000493,BR021,Fixed Deposit,2019-09-14,Active,682639.47,7.1
AC00003922,CU00003897,BR007,Savings,2021-04-04,Active,17275.62,2.7
AC00003923,CU00000931,BR013,Savings,2019-02-20,Active,20225.22,2.7
AC00003924,CU00004279,BR003,Salary,2024-05-24,Active,154837.18,2.5
AC00003925,CU00004420,BR002,Fixed Deposit,2025-10-13,Active,308394.77,7.1
AC00003926,CU00001801,BR011,Savings,2021-04-12,Active,18913.92,2.7
AC00003927,CU00000211,BR004,Current,2022-07-03,Active,79627.8,0.0
AC00003928,CU00001750,BR019,Savings,2021-08-22,Active,19345.37,2.7
AC00003929,CU00001406,BR021,Savings,2022-04-22,Active,17569.81,2.7
