transaction_id,account_id,transaction_ts,transaction_type,channel,merchant_category,amount,status,risk_score,is_high_risk
TX0000052320,AC00006870,2026-04-20 14:41:35,Debit,UPI,Travel,43327.59,Completed,0.22,0
TX0000052321,AC00004804,2025-01-02 21:44:27,Credit,UPI,Transfer,213.74,Completed,0.0046,0
TX0000052322,AC00003508,2025-08-22 22:36:51,Debit,POS,Transfer,5251.55,Completed,0.1547,0
TX0000052323,AC00005361,2025-07-06 06:40:32,Credit,POS,Education,10366.47,Completed,0.1185,0
TX0000052324,AC00003017,2026-06-06 19:52:15,Credit,UPI,Healthcare,682.84,Completed,0.0123,0
TX0000052325,AC00004239,2025-11-01 18:09:27,Credit,POS,Utilities,2914.73,Completed,0.0322,0
TX0000052326,AC00002643,2025-03-20 13:38:27,Credit,ATM,E-commerce,614.93,Completed,0.5325,0
TX0000052327,AC00006193,2024-09-12 12:19:12,Debit,ATM,Education,17573.07,Completed,0.2739,0
TX0000052328,AC00006567,2025-05-25 22:38:52,Debit,UPI,Utilities,3781.71,Completed,0.2676,0
TX0000052329,AC00004359,2025-03-30 17:55:35,Credit,Branch,Utilities,7367.87,Completed,0.027,0
TX0000052330,AC00002282,2025-06-04 03:30:04,Credit,Branch,Grocery,3859.88,Completed,0.4327,0
TX0000052331,AC00000637,2024-09-09 05:35:45,Debit,Internet Banking,Transfer,8627.26,Completed,0.1189,0
TX0000052332,AC00001910,2024-09-03 08:15:37,Debit,UPI,E-commerce,215.02,Completed,0.049,0
TX0000052333,AC00001925,2026-05-11 09:17:26,Debit,POS,Travel,1733.75,Completed,0.0787,0
TX0000052334,AC00004045,2025-09-23 05:38:19,Debit,UPI,Grocery,3459.86,Completed,0.0315,0
TX0000052335,AC00000521,2025-06-04 06:44:03,Credit,Internet Banking,Transfer,6598.6,Completed,0.2206,0
TX0000052336,AC00005751,2025-02-28 15:20:58,Debit,ATM,Healthcare,7122.75,Completed,0.0721,0
TX0000052337,AC00003619,2025-08-08 04:41:54,Credit,Internet Banking,Transfer,4617.77,Completed,0.1069,0
TX0000052338,AC00004566,2024-10-13 08:37:54,Credit,Internet Banking,E-commerce,5778.25,Failed,0.1216,0
TX0000052339,AC00005151,2025-12-22 01:50:47,Debit,Mobile Banking,Utilities,9418.97,Completed,0.0205,0
TX0000052340,AC00005011,2025-04-01 18:34:07,Credit,POS,Utilities,1612.91,Failed,0.307,0
TX0000052341,AC00001364,2025-09-04 01:53:26,Debit,POS,E-commerce,7406.17,Completed,0.1459,0
TX0000052342,AC00000644,2024-10-22 13:32:13,Debit,POS,Healthcare,17178.29,Completed,0.0906,0
TX0000052343,AC00000918,2025-04-14 05:46:41,Debit,UPI,Healthcare,4022.83,Completed,0.1434,0
TX0000052344,AC00001740,2024-11-07 05:06:55,Credit,Mobile Banking,Grocery,15298.55,Completed,0.0527,0
TX0000052345,AC00004381,2025-06-07 17:28:26,Credit,UPI,Utilities,1441.12,Completed,0.0495,0
TX0000052346,AC00005099,2026-01-09 06:46:16,Credit,Branch,Fuel,2095.3,Completed,0.1846,0
TX0000052347,AC00002235,2025-07-04 06:05:57,Debit,UPI,Utilities,3410.99,Completed,0.2751,0
TX0000052348,AC00004556,2024-12-21 15:00:22,Debit,POS,Travel,3772.42,Completed,0.0287,0
TX0000052349,AC00005381,2025-10-15 10:42:53,Debit,UPI,Travel,3182.27,Completed,0.0367,0
TX0000052350,AC00002545,2025-04-29 15:22:20,Debit,UPI,Travel,25333.94,Completed,0.037,0
TX0000052351,AC00004426,2025-09-09 06:38:24,Credit,Branch,E-commerce,1245.5,Completed,0.0687,0
TX0000052352,AC00000430,2025-09-24 18:58:23,Debit,UPI,Transfer,1041.06,Completed,0.0068,0
TX0000052353,AC00002010,2025-11-22 10:40:25,Debit,UPI,Utilities,1506.21,Failed,0.2088,0
TX0000052354,AC00000955,2025-07-26 06:24:02,Debit,POS,Healthcare,785.87,Completed,0.0363,0
TX0000052355,AC00005234,2024-11-23 23:10:29,Credit,Mobile Banking,Healthcare,3958.55,Failed,0.2216,0
TX0000052356,AC00004049,2026-05-18 06:59:42,Debit,Mobile Banking,Healthcare,1248.56,Completed,0.1226,0
TX0000052357,AC00002297,2025-09-04 16:58:10,Credit,UPI,Grocery,2732.31,Completed,0.1779,0
TX0000052358,AC00004667,2025-08-17 21:33:37,Credit,POS,Travel,125.62,Completed,0.0168,0
TX0000052359,AC00003420,2025-07-11 05:50:01,Debit,Internet Banking,E-commerce,1176.96,Completed,0.0,0
TX0000052360,AC00003496,2026-07-30 11:09:42,Credit,UPI,Utilities,4135.9,Completed,0.0095,0
TX0000052361,AC00002293,2024-12-31 14:06:48,Debit,Mobile Banking,Healthcare,931.3,Completed,0.0498,0
TX0000052362,AC00001793,2025-11-24 20:37:43,Debit,UPI,Grocery,2771.52,Completed,0.1902,0
TX0000052363,AC00004928,2025-08-31 21:25:08,Debit,POS,Healthcare,4645.05,Completed,0.0627,0
TX0000052364,AC00004038,2025-05-03 23:50:59,Debit,UPI,Transfer,8325.61,Completed,0.1508,0
TX0000052365,AC00002532,2024-12-31 01:05:35,Debit,UPI,Transfer,933.01,Completed,0.0717,0
TX0000052366,AC00002350,2025-02-24 09:19:59,Debit,POS,Healthcare,183.75,Completed,0.1671,0
TX0000052367,AC00005788,2026-06-08 10:20:02,Credit,Mobile Banking,Grocery,21041.45,Completed,0.001,0
TX0000052368,AC00005911,2024-10-24 12:32:19,Credit,Mobile Banking,Fuel,3367.9,Completed,0.1463,0
TX0000052369,AC00006213,2026-06-26 19:27:03,Credit,Mobile Banking,Utilities,1461.34,Completed,0.0033,0
TX0000052370,AC00002358,2025-09-28 07:44:57,Debit,POS,Grocery,13635.61,Completed,0.0908,0
TX0000052371,AC00004605,2025-10-24 09:03:43,Debit,Internet Banking,Transfer,3285.69,Completed,0.0048,0
TX0000052372,AC00005971,2026-01-13 12:34:25,Debit,ATM,Travel,3700.08,Completed,0.1447,0
TX0000052373,AC00002082,2024-12-30 03:29:44,Credit,ATM,Travel,7459.87,Completed,0.0397,0
TX0000052374,AC00004341,2025-03-10 23:02:44,Debit,UPI,Travel,9812.93,Completed,0.0157,0
TX0000052375,AC00003095,2024-09-14 10:51:25,Credit,POS,Transfer,10867.92,Completed,0.0986,0
TX0000052376,AC00004505,2025-09-18 19:54:00,Debit,UPI,Utilities,4234.7,Completed,0.1691,0
TX0000052377,AC00006744,2025-09-26 22:56:46,Credit,UPI,Education,2746.28,Completed,0.0224,0
TX0000052378,AC00003221,2026-05-24 06:04:18,Credit,Internet Banking,Utilities,11761.2,Completed,0.059,0
TX0000052379,AC00004208,2024-09-05 21:35:16,Credit,POS,Healthcare,2780.14,Completed,0.1877,0
TX0000052380,AC00006549,2025-08-22 15:16:12,Debit,POS,Healthcare,1599.69,Completed,0.0227,0
TX0000052381,AC00000211,2026-07-10 09:14:17,Credit,POS,Transfer,7706.76,Completed,0.1149,0
TX0000052382,AC00006171,2024-11-27 04:07:58,Credit,Branch,Transfer,67213.05,Completed,0.2659,0
TX0000052383,AC00002137,2024-11-18 19:32:54,Credit,ATM,Utilities,3073.88,Completed,0.0734,0
TX0000052384,AC00002433,2025-12-04 05:31:48,Credit,UPI,Transfer,3459.0,Completed,0.1428,0
TX0000052385,AC00004455,2025-03-01 21:38:56,Debit,ATM,Travel,1445.58,Completed,0.0308,0
TX0000052386,AC00006606,2025-05-30 22:11:08,Credit,Mobile Banking,Transfer,2253.78,Completed,0.1237,0
TX0000052387,AC00005409,2025-02-22 07:28:58,Credit,Internet Banking,Healthcare,2097.46,Completed,0.0462,0
TX0000052388,AC00003131,2026-02-25 19:13:34,Debit,UPI,Transfer,456.49,Completed,0.2696,0
TX0000052389,AC00000857,2025-06-11 04:38:55,Credit,UPI,E-commerce,4553.98,Completed,0.2361,0
TX0000052390,AC00000041,2025-05-10 13:21:22,Debit,Internet Banking,Education,3781.47,Completed,0.1353,0
TX0000052391,AC00006228,2026-03-08 21:57:49,Credit,Mobile Banking,Healthcare,4421.84,Completed,0.2787,0
TX0000052392,AC00002866,2026-05-13 15:16:10,Credit,UPI,Healthcare,9451.91,Completed,0.0135,0
TX0000052393,AC00000645,2026-03-18 19:37:47,Credit,POS,Utilities,3866.23,Completed,0.2365,0
TX0000052394,AC00000116,2026-08-16 04:15:56,Credit,POS,Education,5967.8,Completed,0.0447,0
TX0000052395,AC00005044,2025-08-16 20:31:28,Credit,UPI,Travel,9982.57,Completed,0.203,0
TX0000052396,AC00002350,2025-04-24 20:09:45,Debit,POS,Travel,1949.91,Completed,0.0251,0
TX0000052397,AC00006615,2025-03-08 10:54:33,Credit,Internet Banking,Education,691.63,Completed,0.0705,0
TX0000052398,AC00002488,2026-06-05 19:25:52,Debit,UPI,Education,6808.81,Completed,0.0796,0
TX0000052399,AC00002074,2026-03-13 01:49:04,Debit,UPI,Transfer,3830.8,Completed,0.1104,0
TX0000052400,AC00000869,2025-06-27 01:48:13,Debit,Branch,E-commerce,5975.29,Completed,0.0004,0
TX0000052401,AC00000165,2025-08-17 15:27:38,Credit,Internet Banking,Grocery,2368.28,Completed,0.1391,0
TX0000052402,AC00003466,2026-07-26 23:57:14,Credit,POS,Utilities,10205.72,Completed,0.0847,0
TX0000052403,AC00006796,2025-04-25 17:47:59,Debit,UPI,E-commerce,6918.1,Completed,0.1276,0
TX0000052404,AC00002212,2025-02-05 00:03:11,Credit,Mobile Banking,Utilities,10530.74,Completed,0.0386,0
TX0000052405,AC00000684,2025-08-30 16:02:40,Credit,Mobile Banking,Fuel,805.73,Completed,0.0566,0
TX0000052406,AC00005630,2025-08-26 19:08:17,Credit,UPI,Utilities,4456.64,Completed,0.2068,0
TX0000052407,AC00004854,2026-05-17 16:38:11,Debit,UPI,Transfer,27399.12,Completed,0.0092,0
TX0000052408,AC00004831,2025-08-18 14:18:24,Credit,ATM,Grocery,1217.31,Completed,0.0502,0
TX0000052409,AC00005975,2025-11-26 18:33:27,Credit,Internet Banking,Education,929.56,Failed,0.3151,0
TX0000052410,AC00002976,2025-09-22 03:08:27,Debit,UPI,E-commerce,1391.96,Completed,0.3608,0
TX0000052411,AC00000762,2026-07-29 10:18:39,Debit,UPI,Utilities,4186.49,Completed,0.4087,0
TX0000052412,AC00002941,2026-03-16 20:08:33,Credit,Branch,Grocery,4245.76,Completed,0.0659,0
TX0000052413,AC00004551,2025-04-04 13:15:59,Debit,UPI,Travel,3488.18,Completed,0.012,0
TX0000052414,AC00005296,2026-05-10 09:11:52,Debit,UPI,Fuel,3249.75,Completed,0.2269,0
TX0000052415,AC00003390,2025-04-23 22:47:33,Debit,POS,Transfer,18797.54,Completed,0.2222,0
TX0000052416,AC00003824,2026-08-23 05:47:45,Debit,ATM,Travel,779.93,Completed,0.0301,0
TX0000052417,AC00002247,2025-10-02 06:58:42,Credit,UPI,Fuel,1038.7,Completed,0.0617,0
TX0000052418,AC00000789,2026-08-16 07:24:38,Debit,POS,E-commerce,33270.05,Completed,0.0301,0
TX0000052419,AC00003289,2025-11-25 05:27:02,Debit,UPI,E-commerce,2533.79,Completed,0.0034,0
TX0000052420,AC00003835,2025-07-15 08:24:38,Credit,POS,E-commerce,364.89,Completed,0.1515,0
TX0000052421,AC00002709,2024-09-12 01:12:56,Credit,Mobile Banking,Fuel,5016.66,Completed,0.0424,0
TX0000052422,AC00006750,2025-12-06 00:11:29,Debit,POS,E-commerce,1547.58,Failed,0.0183,0
TX0000052423,AC00004837,2025-04-24 15:13:37,Debit,UPI,Healthcare,4952.4,Completed,0.0037,0
TX0000052424,AC00003535,2025-03-25 13:10:40,Debit,POS,Utilities,11308.64,Completed,0.4471,0
TX0000052425,AC00003083,2025-02-07 23:13:00,Debit,UPI,Travel,45066.18,Completed,0.4106,0
TX0000052426,AC00003656,2025-08-23 19:16:57,Debit,UPI,E-commerce,4334.48,Completed,0.1028,0
TX0000052427,AC00002425,2026-02-10 00:00:36,Credit,UPI,Fuel,4301.13,Completed,0.018,0
TX0000052428,AC00002035,2025-05-16 16:32:09,Credit,UPI,Travel,1800.87,Completed,0.0097,0
TX0000052429,AC00005733,2024-09-07 00:15:16,Debit,Mobile Banking,E-commerce,234.1,Failed,0.112,0
TX0000052430,AC00004111,2025-03-20 01:45:42,Debit,Branch,Transfer,1429.55,Completed,0.0276,0
TX0000052431,AC00001499,2026-05-09 19:43:32,Credit,Branch,Healthcare,3740.41,Completed,0.0047,0
TX0000052432,AC00000706,2026-01-22 20:39:49,Credit,Mobile Banking,Grocery,10249.15,Completed,0.0652,0
TX0000052433,AC00002913,2025-08-05 08:41:34,Debit,Internet Banking,Transfer,1432.82,Completed,0.1284,0
TX0000052434,AC00000640,2025-09-15 11:53:50,Debit,UPI,Travel,106.6,Completed,0.0115,0
TX0000052435,AC00004653,2025-02-09 12:27:04,Debit,POS,Fuel,1374.7,Completed,0.0374,0
TX0000052436,AC00004143,2025-10-12 04:11:36,Debit,Mobile Banking,Transfer,2978.0,Failed,0.1058,0
TX0000052437,AC00002267,2025-10-08 20:59:49,Credit,UPI,Travel,1333.97,Completed,0.1292,0
TX0000052438,AC00004539,2026-01-01 17:05:33,Credit,UPI,Grocery,5805.78,Completed,0.0029,0
TX0000052439,AC00003201,2025-07-27 11:24:45,Debit,Mobile Banking,Healthcare,8809.01,Completed,0.031,0
TX0000052440,AC00003336,2024-11-06 12:59:13,Debit,UPI,Transfer,5324.08,Completed,0.2067,0
TX0000052441,AC00000708,2025-05-10 05:55:28,Debit,UPI,Grocery,1332.0,Completed,0.0643,0
TX0000052442,AC00005937,2026-07-20 04:39:04,Debit,UPI,Travel,1154.72,Completed,0.3322,0
TX0000052443,AC00002458,2024-12-17 21:35:59,Credit,Branch,Education,3620.68,Completed,0.0053,0
TX0000052444,AC00004443,2025-06-26 16:11:56,Debit,Mobile Banking,Travel,5708.94,Completed,0.0245,0
TX0000052445,AC00004300,2025-05-24 15:38:31,Debit,Branch,Transfer,2535.17,Completed,0.1102,0
TX0000052446,AC00006647,2026-04-11 11:55:06,Credit,UPI,Grocery,792.21,Completed,0.0585,0
TX0000052447,AC00006006,2024-09-22 13:48:21,Debit,POS,Grocery,4252.31,Completed,0.3453,0
TX0000052448,AC00004076,2025-09-28 13:54:27,Credit,POS,E-commerce,686.77,Completed,0.1732,0
TX0000052449,AC00006378,2026-02-02 18:26:10,Debit,Mobile Banking,Education,1963.2,Completed,0.1129,0
TX0000052450,AC00004465,2026-05-01 21:02:06,Debit,ATM,E-commerce,4125.83,Completed,0.2729,0
TX0000052451,AC00006017,2024-11-09 13:04:57,Credit,POS,Education,4175.34,Completed,0.0041,0
TX0000052452,AC00002000,2026-08-30 05:34:56,Debit,POS,Education,984.03,Completed,0.0108,0
TX0000052453,AC00005059,2025-03-19 03:21:32,Credit,Mobile Banking,Education,1888.97,Completed,0.0511,0
TX0000052454,AC00000378,2025-12-28 02:08:30,Debit,Branch,Healthcare,18332.21,Completed,0.0856,0
TX0000052455,AC00006101,2026-02-09 22:54:04,Debit,ATM,Fuel,10184.71,Completed,0.1077,0
TX0000052456,AC00002531,2025-01-31 10:43:48,Debit,UPI,Healthcare,31451.86,Completed,0.3397,0
TX0000052457,AC00001573,2025-05-11 06:41:28,Debit,POS,Healthcare,1976.47,Completed,0.5439,0
TX0000052458,AC00006531,2025-10-30 01:49:25,Debit,UPI,Fuel,584.19,Completed,0.0126,0
TX0000052459,AC00003958,2026-06-09 07:40:43,Debit,UPI,Education,912.8,Completed,0.3089,0
TX0000052460,AC00004793,2025-05-15 22:11:03,Debit,POS,Travel,20256.53,Completed,0.0019,0
TX0000052461,AC00005275,2025-12-08 03:28:59,Credit,Mobile Banking,Education,8240.17,Completed,0.0036,0
TX0000052462,AC00002845,2025-08-24 19:22:31,Debit,POS,Grocery,420.76,Completed,0.015,0
TX0000052463,AC00005559,2025-09-28 18:44:32,Debit,Mobile Banking,Grocery,3324.46,Completed,0.1043,0
TX0000052464,AC00003222,2025-02-26 03:23:25,Debit,UPI,E-commerce,1247.59,Completed,0.1737,0
TX0000052465,AC00000903,2024-11-20 05:05:08,Credit,POS,Travel,12523.77,Completed,0.0577,0
TX0000052466,AC00002170,2024-10-14 17:54:41,Debit,ATM,Education,10589.91,Completed,0.1082,0
TX0000052467,AC00001669,2025-01-11 06:35:48,Credit,POS,Transfer,2321.5,Completed,0.0704,0
TX0000052468,AC00000597,2024-11-24 03:20:20,Debit,POS,E-commerce,531.45,Completed,0.0432,0
TX0000052469,AC00002476,2025-06-30 17:22:07,Debit,POS,Utilities,12110.46,Completed,0.0196,0
TX0000052470,AC00002101,2026-03-13 11:52:02,Debit,UPI,E-commerce,7274.31,Completed,0.0233,0
TX0000052471,AC00001402,2025-05-05 10:16:30,Debit,UPI,Fuel,15797.18,Completed,0.0003,0
TX0000052472,AC00002893,2026-07-01 05:27:02,Credit,Branch,Healthcare,1032.81,Completed,0.0185,0
TX0000052473,AC00004260,2026-05-11 18:19:42,Debit,Branch,Utilities,8219.83,Completed,0.0131,0
TX0000052474,AC00001218,2025-08-21 12:17:50,Credit,Mobile Banking,Travel,8916.25,Completed,0.0039,0
TX0000052475,AC00003817,2026-06-19 05:07:49,Credit,Mobile Banking,Transfer,4555.37,Completed,0.0084,0
TX0000052476,AC00006397,2026-04-22 22:36:04,Credit,UPI,Fuel,7432.92,Completed,0.0989,0
TX0000052477,AC00003733,2025-06-29 19:50:55,Credit,POS,Education,933.31,Completed,0.1532,0
TX0000052478,AC00000407,2026-04-14 22:07:40,Debit,UPI,Fuel,1725.96,Completed,0.1771,0
TX0000052479,AC00002080,2025-07-31 08:26:55,Credit,UPI,Fuel,510.23,Completed,0.0826,0
TX0000052480,AC00005474,2024-10-04 06:36:36,Debit,Internet Banking,Transfer,24459.03,Failed,0.0317,0
TX0000052481,AC00003610,2025-03-18 06:33:19,Debit,UPI,Grocery,5696.54,Completed,0.0264,0
TX0000052482,AC00005613,2025-09-06 05:30:41,Debit,Internet Banking,Transfer,1020.99,Completed,0.3171,0
TX0000052483,AC00001443,2025-11-19 13:16:31,Credit,POS,E-commerce,1356.29,Completed,0.0956,0
TX0000052484,AC00006466,2026-04-06 10:14:10,Credit,UPI,Travel,1236.91,Completed,0.2128,0
TX0000052485,AC00005671,2025-04-14 07:59:27,Debit,Internet Banking,Travel,59896.23,Completed,0.188,0
TX0000052486,AC00006356,2026-04-15 21:55:39,Debit,Internet Banking,Healthcare,1764.85,Completed,0.2024,0
TX0000052487,AC00005496,2025-06-24 16:17:47,Debit,Branch,Utilities,862.72,Completed,0.0003,0
TX0000052488,AC00005078,2025-12-28 20:16:15,Credit,POS,Transfer,1737.84,Completed,0.0952,0
TX0000052489,AC00006105,2026-01-10 13:15:02,Debit,UPI,E-commerce,5525.98,Completed,0.1066,0
TX0000052490,AC00002512,2025-11-13 22:24:44,Debit,ATM,Travel,455.91,Completed,0.3988,0
TX0000052491,AC00002119,2026-02-22 17:57:14,Debit,POS,Healthcare,838.74,Completed,0.0241,0
TX0000052492,AC00002705,2026-03-16 05:48:52,Debit,POS,Transfer,2148.77,Reversed,0.0654,0
TX0000052493,AC00004744,2026-02-28 22:05:00,Debit,ATM,Healthcare,4336.39,Completed,0.0358,0
TX0000052494,AC00002906,2026-06-24 03:16:07,Credit,Branch,Travel,9877.05,Completed,0.0143,0
TX0000052495,AC00001777,2026-06-28 11:24:09,Debit,UPI,Transfer,7331.22,Completed,0.0667,0
TX0000052496,AC00001310,2026-08-17 01:35:04,Debit,UPI,Grocery,2049.26,Completed,0.1094,0
TX0000052497,AC00001118,2026-06-25 13:43:23,Debit,UPI,Fuel,4586.86,Completed,0.0812,0
TX0000052498,AC00000077,2025-04-29 13:53:48,Debit,UPI,Travel,3766.96,Completed,0.1156,0
TX0000052499,AC00005852,2025-06-13 05:23:11,Credit,UPI,Education,8225.42,Completed,0.016,0
TX0000052500,AC00006759,2026-02-13 07:31:17,Debit,POS,Utilities,5092.82,Completed,0.0118,0
TX0000052501,AC00005913,2025-07-09 08:24:17,Debit,ATM,Travel,987.47,Completed,0.0686,0
TX0000052502,AC00006187,2025-04-02 03:55:32,Debit,UPI,Transfer,390.04,Completed,0.015,0
TX0000052503,AC00004349,2026-07-17 14:52:56,Debit,UPI,Transfer,3725.6,Completed,0.0232,0
TX0000052504,AC00003808,2026-06-19 08:56:31,Debit,Mobile Banking,Travel,10803.6,Completed,0.1354,0
TX0000052505,AC00004090,2026-01-29 23:36:18,Credit,UPI,Healthcare,10083.37,Completed,0.0915,0
TX0000052506,AC00002580,2024-12-10 14:34:06,Debit,UPI,Grocery,10959.14,Completed,0.2966,0
TX0000052507,AC00006337,2025-01-14 06:42:33,Debit,Mobile Banking,Transfer,20472.08,Completed,0.6545,0
TX0000052508,AC00004852,2025-12-27 19:06:29,Debit,Branch,Travel,1698.16,Completed,0.1785,0
TX0000052509,AC00000818,2026-05-15 13:24:03,Debit,UPI,Travel,3708.03,Completed,0.0891,0
TX0000052510,AC00004285,2025-10-14 21:10:02,Debit,Internet Banking,Fuel,21468.58,Completed,0.005,0
TX0000052511,AC00000837,2026-03-09 19:58:47,Debit,UPI,Transfer,451.59,Completed,0.009,0
TX0000052512,AC00002042,2024-11-25 05:14:17,Credit,UPI,Travel,5009.28,Completed,0.009,0
TX0000052513,AC00005755,2025-02-16 13:23:13,Debit,Branch,Education,8045.07,Completed,0.0463,0
TX0000052514,AC00002499,2025-05-27 13:11:17,Debit,Mobile Banking,E-commerce,4991.83,Completed,0.0967,0
TX0000052515,AC00001305,2026-03-27 05:06:03,Debit,UPI,E-commerce,3210.62,Completed,0.0998,0
TX0000052516,AC00004928,2026-01-22 16:32:15,Debit,Mobile Banking,Education,1378.49,Completed,0.1251,0
TX0000052517,AC00005178,2025-06-27 04:19:43,Debit,Mobile Banking,Utilities,15754.5,Completed,0.0125,0
TX0000052518,AC00002123,2024-12-11 02:30:48,Credit,UPI,E-commerce,494.63,Completed,0.2199,0
TX0000052519,AC00006498,2026-08-14 09:43:28,Debit,UPI,Utilities,1162.43,Completed,0.0721,0
TX0000052520,AC00002634,2025-12-09 18:13:03,Credit,Mobile Banking,Transfer,1391.29,Completed,0.2992,0
TX0000052521,AC00003991,2026-06-24 10:35:52,Credit,UPI,Healthcare,9645.07,Completed,0.014,0
TX0000052522,AC00002727,2025-06-06 14:13:26,Credit,ATM,Travel,6999.34,Completed,0.0623,0
TX0000052523,AC00001550,2026-05-14 13:12:46,Credit,UPI,Fuel,736.71,Completed,0.0008,0
TX0000052524,AC00002480,2026-06-12 19:56:41,Debit,POS,Utilities,2863.63,Completed,0.1935,0
TX0000052525,AC00004021,2026-04-11 05:43:39,Debit,Internet Banking,Travel,231.62,Completed,0.0303,0
TX0000052526,AC00003347,2026-01-28 09:55:59,Debit,ATM,E-commerce,513.97,Completed,0.0487,0
TX0000052527,AC00006487,2025-05-16 01:03:40,Credit,POS,Healthcare,3124.69,Completed,0.0369,0
TX0000052528,AC00000487,2024-11-24 13:06:48,Debit,Branch,Utilities,996.96,Completed,0.0763,0
TX0000052529,AC00003592,2026-06-21 11:56:14,Credit,Internet Banking,Travel,38717.2,Completed,0.0247,0
TX0000052530,AC00001932,2026-03-21 14:35:05,Debit,UPI,Utilities,5320.99,Completed,0.0497,0
TX0000052531,AC00000972,2025-10-31 20:34:37,Credit,UPI,Fuel,22632.93,Completed,0.1019,0
TX0000052532,AC00003505,2026-08-15 13:29:13,Credit,ATM,E-commerce,3112.3,Completed,0.0438,0
TX0000052533,AC00000428,2026-02-24 15:53:33,Debit,UPI,Grocery,8957.81,Completed,0.0273,0
TX0000052534,AC00003555,2025-08-30 08:06:22,Credit,ATM,Grocery,6509.41,Completed,0.0377,0
TX0000052535,AC00003615,2026-01-24 12:10:02,Debit,UPI,Travel,1336.61,Completed,0.1413,0
TX0000052536,AC00006408,2025-11-26 03:05:53,Debit,UPI,Grocery,1509.21,Completed,0.002,0
TX0000052537,AC00000383,2024-11-13 04:29:43,Credit,POS,Utilities,496.62,Completed,0.0809,0
TX0000052538,AC00000925,2025-01-30 23:26:07,Debit,Branch,Healthcare,2251.91,Completed,0.103,0
TX0000052539,AC00006432,2026-03-08 04:00:33,Debit,Mobile Banking,Utilities,1739.5,Completed,0.012,0
TX0000052540,AC00003483,2024-11-17 17:26:17,Credit,UPI,Fuel,441.74,Completed,0.0593,0
TX0000052541,AC00001416,2026-07-22 01:31:03,Debit,POS,Utilities,5962.02,Completed,0.0217,0
TX0000052542,AC00001420,2026-06-07 06:16:36,Credit,Mobile Banking,Education,2865.27,Completed,0.0589,0
TX0000052543,AC00003538,2025-10-02 18:10:11,Debit,POS,Utilities,310.68,Completed,0.0128,0
TX0000052544,AC00003384,2026-07-25 15:12:44,Credit,UPI,E-commerce,2201.97,Completed,0.0028,0
TX0000052545,AC00001155,2025-03-30 04:08:01,Debit,UPI,E-commerce,1592.45,Completed,0.2051,0
TX0000052546,AC00003877,2026-03-04 10:32:41,Credit,Mobile Banking,Healthcare,3355.76,Completed,0.1677,0
TX0000052547,AC00006036,2026-04-04 07:47:29,Debit,UPI,Education,5194.07,Completed,0.0347,0
TX0000052548,AC00006871,2025-02-03 05:53:49,Debit,UPI,E-commerce,7417.21,Completed,0.0058,0
TX0000052549,AC00002874,2026-06-09 02:17:10,Debit,UPI,Healthcare,787.1,Completed,0.2346,0
TX0000052550,AC00000040,2026-06-03 08:31:31,Debit,Internet Banking,Education,2906.16,Completed,0.0307,0
TX0000052551,AC00003114,2024-10-18 06:41:25,Debit,UPI,Education,6194.69,Completed,0.0042,0
TX0000052552,AC00002772,2025-04-13 20:03:10,Debit,POS,E-commerce,10411.76,Completed,0.0482,0
