loan_id,customer_id,branch_id,loan_type,origination_date,principal_amount,outstanding_amount,interest_rate,term_months,days_past_due,credit_score,loan_status
LN00001331,CU00003708,BR002,Business,2023-03-31,329364.16,82071.84,17.83,36,0,622,Current
LN00001332,CU00001103,BR002,Home,2022-09-12,586212.53,84934.43,11.65,240,0,706,Current
LN00001333,CU00002172,BR019,Personal,2023-12-09,2090576.31,344020.54,19.5,12,0,679,Current
LN00001334,CU00004258,BR011,Business,2024-10-25,209310.48,158487.27,9.03,36,15,810,Current
LN00001335,CU00000620,BR014,Education,2026-07-01,497462.75,336096.26,8.07,240,0,649,Current
LN00001336,CU00003276,BR024,Vehicle,2025-03-09,231966.97,171156.98,14.38,180,0,684,Current
LN00001337,CU00004805,BR003,Vehicle,2025-02-02,779570.01,253358.83,19.01,120,0,714,Current
LN00001338,CU00004962,BR009,Vehicle,2022-03-04,299901.91,75710.61,9.93,12,0,659,Current
LN00001339,CU00004085,BR008,Business,2020-11-10,50532.58,30647.61,13.52,120,0,696,Current
LN00001340,CU00003933,BR013,Vehicle,2022-10-14,444680.29,294126.07,11.8,12,0,783,Current
LN00001341,CU00004020,BR007,Home,2023-07-01,301483.59,158924.53,15.01,120,0,677,Current
LN00001342,CU00000089,BR016,Home,2026-02-01,1147012.61,241796.72,15.43,120,0,781,Current
LN00001343,CU00003182,BR005,Home,2024-04-11,349208.72,290108.54,14.98,36,0,786,Current
LN00001344,CU00002438,BR005,Business,2021-01-15,589372.01,382833.78,18.77,240,0,697,Current
LN00001345,CU00004355,BR005,Vehicle,2021-07-17,80794.55,65185.36,12.16,120,0,735,Current
LN00001346,CU00002357,BR015,Personal,2022-05-19,192207.14,164025.87,9.76,24,30,680,Delinquent
LN00001347,CU00000632,BR005,Personal,2024-03-19,330211.72,211317.99,7.94,60,0,668,Current
LN00001348,CU00000182,BR023,Personal,2021-04-27,336423.24,246385.69,14.02,24,120,733,Non-performing
LN00001349,CU00000903,BR022,Personal,2022-10-01,50000.0,39188.73,15.79,240,0,744,Current
LN00001350,CU00004836,BR007,Home,2020-09-20,965171.45,770536.67,10.37,12,0,752,Current
LN00001351,CU00004300,BR005,Home,2022-05-24,793688.73,301491.34,18.3,36,0,745,Current
LN00001352,CU00003767,BR013,Vehicle,2021-08-05,276520.86,239410.99,8.92,180,15,659,Current
LN00001353,CU00001842,BR011,Home,2025-09-25,1351270.91,1153947.47,13.04,180,0,751,Current
LN00001354,CU00001334,BR022,Business,2021-03-05,663136.49,82705.72,9.51,36,0,675,Current
LN00001355,CU00001651,BR006,Personal,2024-10-24,196378.5,163010.55,11.49,180,0,756,Current
LN00001356,CU00003191,BR005,Home,2025-02-11,568033.3,376024.47,15.87,180,0,714,Current
LN00001357,CU00003475,BR022,Education,2021-02-22,623839.04,170139.42,15.66,240,0,755,Current
LN00001358,CU00003266,BR004,Vehicle,2021-06-18,147363.86,30970.21,17.11,12,30,727,Delinquent
LN00001359,CU00002517,BR020,Home,2025-05-03,91237.58,16780.98,12.93,12,0,821,Current
LN00001360,CU00002047,BR022,Personal,2023-12-13,137491.37,122609.57,10.36,120,0,826,Current
LN00001361,CU00002263,BR012,Personal,2024-04-03,552906.19,333631.21,13.51,120,0,756,Current
LN00001362,CU00001989,BR017,Personal,2025-06-25,2027745.2,1497512.39,15.88,36,0,836,Current
LN00001363,CU00000433,BR012,Business,2025-11-17,845703.69,400127.48,8.21,180,0,677,Current
LN00001364,CU00003049,BR023,Vehicle,2023-06-03,693214.6,381534.02,17.73,24,0,771,Current
LN00001365,CU00002997,BR024,Home,2021-03-09,381158.09,341742.61,15.2,12,0,792,Current
LN00001366,CU00004034,BR021,Business,2021-08-01,2949534.15,2164847.58,8.99,60,0,759,Current
LN00001367,CU00003448,BR022,Vehicle,2020-10-30,1892494.01,1002922.46,7.64,60,0,628,Current
LN00001368,CU00001969,BR012,Home,2024-03-21,493879.47,406592.38,10.31,180,0,739,Current
LN00001369,CU00001950,BR018,Home,2022-12-28,148282.81,22933.96,14.55,24,0,828,Current
LN00001370,CU00002297,BR023,Business,2021-01-12,548723.46,292305.18,14.3,60,0,783,Current
LN00001371,CU00003489,BR006,Home,2025-05-05,162935.83,79731.14,10.19,240,0,727,Current
LN00001372,CU00000306,BR013,Home,2023-03-06,356791.26,235146.98,16.7,120,0,720,Current
LN00001373,CU00002685,BR014,Education,2020-11-25,664059.05,225284.01,14.8,180,0,595,Current
LN00001374,CU00003521,BR014,Education,2022-11-10,225625.18,28699.89,10.27,36,120,811,Non-performing
LN00001375,CU00004174,BR003,Education,2022-01-28,321527.53,150683.21,15.66,24,15,641,Current
LN00001376,CU00004337,BR010,Business,2021-01-11,4193582.88,3035015.58,11.95,12,0,658,Current
LN00001377,CU00002971,BR009,Business,2024-01-27,328927.84,314507.76,12.39,24,0,767,Current
LN00001378,CU00002051,BR017,Personal,2020-09-26,293244.54,122986.38,11.2,60,0,690,Current
LN00001379,CU00003460,BR002,Home,2024-04-26,3075561.75,2395127.2,19.33,24,15,691,Current
LN00001380,CU00002094,BR007,Business,2022-10-09,235024.45,98320.04,14.28,24,0,808,Current
LN00001381,CU00003678,BR018,Personal,2021-02-09,241139.96,73430.96,9.05,24,0,682,Current
LN00001382,CU00004229,BR012,Business,2026-01-18,435593.55,210826.11,9.5,60,0,684,Current
LN00001383,CU00002834,BR001,Home,2022-12-29,149881.34,22013.25,14.68,240,0,743,Current
LN00001384,CU00000786,BR012,Business,2020-10-01,217421.38,104454.31,9.14,12,0,791,Current
LN00001385,CU00000647,BR009,Vehicle,2023-10-11,374130.29,97810.71,15.34,240,15,684,Current
LN00001386,CU00003971,BR001,Vehicle,2025-01-01,70219.58,53896.28,17.91,60,0,767,Current
LN00001387,CU00001639,BR012,Personal,2023-05-07,154882.36,126096.3,10.22,12,0,821,Current
LN00001388,CU00000419,BR004,Personal,2025-09-25,1535079.25,244079.65,8.48,60,15,678,Current
LN00001389,CU00001749,BR002,Personal,2024-12-15,225129.5,178136.48,14.8,12,60,850,Delinquent
LN00001390,CU00001585,BR010,Home,2022-02-20,279261.22,101739.66,7.93,60,0,716,Current
LN00001391,CU00004244,BR022,Business,2023-06-25,2668139.69,1213492.74,15.75,12,0,732,Current
LN00001392,CU00004549,BR017,Home,2023-06-02,1272673.63,152911.15,17.44,12,0,697,Current
LN00001393,CU00003474,BR002,Education,2021-07-10,703507.85,415931.12,18.55,240,0,711,Current
LN00001394,CU00004242,BR024,Vehicle,2021-05-30,458493.13,95156.88,10.48,24,0,624,Current
LN00001395,CU00002103,BR004,Business,2023-09-12,317693.6,183256.68,10.23,36,0,726,Current
LN00001396,CU00004906,BR008,Home,2024-07-04,115206.09,74362.94,17.2,12,15,665,Current
LN00001397,CU00003990,BR022,Business,2023-05-08,293390.8,62654.88,7.7,120,0,772,Current
LN00001398,CU00001947,BR017,Personal,2025-10-16,1085725.87,843041.94,16.42,36,0,764,Current
LN00001399,CU00003218,BR005,Personal,2025-03-20,3826800.16,2005082.63,15.79,24,0,676,Current
LN00001400,CU00002722,BR002,Home,2021-11-13,75769.09,21521.17,18.16,180,0,633,Current
LN00001401,CU00003593,BR005,Personal,2024-07-05,767800.5,508925.41,7.65,240,90,738,Non-performing
LN00001402,CU00003565,BR022,Business,2024-01-12,201728.52,75767.34,15.74,36,0,546,Current
LN00001403,CU00004413,BR007,Education,2022-02-17,507850.8,96389.42,12.32,120,30,718,Delinquent
LN00001404,CU00004953,BR003,Business,2021-10-25,250410.46,80582.87,9.13,24,15,800,Current
LN00001405,CU00001248,BR021,Personal,2025-02-18,154958.52,80884.37,14.98,60,90,655,Non-performing
LN00001406,CU00003415,BR009,Vehicle,2022-05-09,257195.61,74412.21,9.47,12,0,797,Current
LN00001407,CU00003333,BR020,Business,2021-09-06,357684.19,174540.54,15.99,36,0,607,Current
LN00001408,CU00004397,BR010,Personal,2024-06-03,1650798.22,564218.11,14.3,120,0,708,Current
LN00001409,CU00001941,BR021,Personal,2025-07-06,4766103.12,2572723.06,13.93,36,0,689,Current
LN00001410,CU00003008,BR005,Personal,2021-08-27,587140.38,262253.33,14.64,36,0,640,Current
LN00001411,CU00000453,BR007,Vehicle,2022-05-15,94969.89,59319.02,15.89,120,0,768,Current
LN00001412,CU00004960,BR005,Personal,2025-10-12,3524562.46,1095065.28,11.15,24,30,631,Delinquent
LN00001413,CU00000157,BR002,Personal,2025-02-09,213839.42,196608.28,12.61,36,30,761,Delinquent
LN00001414,CU00004817,BR014,Home,2021-08-13,396290.21,241851.53,17.21,180,0,754,Current
LN00001415,CU00000709,BR019,Vehicle,2025-07-18,107426.9,29312.15,9.35,240,30,665,Delinquent
LN00001416,CU00002664,BR021,Education,2021-01-20,99914.49,79749.53,18.56,120,30,719,Delinquent
LN00001417,CU00001493,BR023,Personal,2024-06-04,599664.51,246609.77,13.04,240,90,629,Non-performing
LN00001418,CU00000277,BR022,Vehicle,2026-06-10,1475200.78,727125.48,12.94,240,0,756,Current
LN00001419,CU00000780,BR014,Business,2024-02-11,1200121.39,619512.65,16.89,120,30,751,Delinquent
LN00001420,CU00001810,BR002,Home,2025-12-14,887795.02,554896.67,11.0,240,15,684,Current
LN00001421,CU00001256,BR018,Business,2026-06-06,405797.62,229279.51,19.3,180,0,720,Current
LN00001422,CU00000159,BR024,Personal,2022-07-04,12000000.0,8954235.45,9.69,12,0,775,Current
LN00001423,CU00002273,BR008,Home,2023-11-14,734607.63,530943.8,12.73,240,30,664,Delinquent
LN00001424,CU00000718,BR023,Education,2022-05-08,70925.49,64906.8,15.54,24,0,812,Current
LN00001425,CU00004935,BR004,Personal,2023-04-03,214750.43,92024.43,7.65,24,0,733,Current
LN00001426,CU00004128,BR017,Vehicle,2021-10-01,235437.71,122859.49,19.22,120,0,772,Current
LN00001427,CU00004845,BR014,Personal,2021-10-16,121179.1,38207.18,12.23,180,0,652,Current
LN00001428,CU00003669,BR015,Vehicle,2024-02-04,140016.75,116849.23,11.8,60,0,761,Current
LN00001429,CU00000389,BR011,Personal,2020-12-17,687050.02,558387.21,18.58,240,0,653,Current
LN00001430,CU00003289,BR022,Personal,2021-07-19,301069.37,269248.49,13.52,12,0,683,Current
LN00001431,CU00001108,BR019,Vehicle,2024-02-23,1002998.89,218064.72,15.35,120,120,719,Non-performing
LN00001432,CU00004610,BR024,Home,2021-05-15,1636997.64,999815.89,12.1,24,0,677,Current
LN00001433,CU00002687,BR004,Personal,2023-07-24,227392.75,209777.95,10.18,12,0,584,Current
LN00001434,CU00004594,BR018,Vehicle,2026-04-22,1278375.01,368919.47,13.05,120,0,583,Current
LN00001435,CU00000457,BR010,Home,2022-01-26,262722.83,230981.64,10.17,36,0,799,Current
LN00001436,CU00003548,BR007,Home,2023-04-28,3627107.68,1923309.26,14.53,36,0,703,Current
LN00001437,CU00002459,BR004,Vehicle,2026-06-11,914856.75,775399.74,11.29,12,60,773,Delinquent
LN00001438,CU00004315,BR024,Business,2023-09-15,3723508.0,3427810.42,11.44,180,60,642,Delinquent
LN00001439,CU00000231,BR022,Vehicle,2020-12-26,50000.0,47239.7,9.14,180,0,716,Current
LN00001440,CU00003745,BR023,Personal,2023-02-13,863895.8,120730.05,12.16,240,15,693,Current
LN00001441,CU00000066,BR023,Business,2024-03-14,1097724.9,781928.86,12.16,36,0,691,Current
LN00001442,CU00002873,BR023,Home,2025-04-22,109947.14,101643.11,11.1,180,0,659,Current
LN00001443,CU00004830,BR004,Personal,2026-04-13,429830.94,121722.08,9.09,240,0,683,Current
LN00001444,CU00002759,BR012,Personal,2024-01-11,270181.69,84883.27,13.1,180,0,673,Current
LN00001445,CU00003512,BR005,Business,2026-06-13,1141850.32,583490.2,14.22,36,0,754,Current
LN00001446,CU00000218,BR022,Education,2023-03-02,1325681.03,1238302.64,12.64,120,0,678,Current
LN00001447,CU00002034,BR023,Personal,2023-07-09,722847.39,200862.83,9.83,36,0,794,Current
LN00001448,CU00002543,BR020,Education,2024-06-28,811742.36,126878.71,15.83,120,0,712,Current
LN00001449,CU00004103,BR009,Education,2023-02-19,448939.61,110110.22,14.67,12,0,792,Current
LN00001450,CU00004505,BR014,Education,2024-10-10,1322785.0,1108627.61,8.82,60,0,774,Current
LN00001451,CU00000380,BR002,Home,2025-01-31,339988.48,62208.43,7.58,120,0,829,Current
LN00001452,CU00001028,BR023,Home,2025-05-02,1250077.23,521114.53,11.75,120,0,697,Current
LN00001453,CU00004298,BR019,Personal,2025-12-11,854554.64,576417.4,16.98,240,0,746,Current
LN00001454,CU00004122,BR006,Business,2023-11-01,160836.53,106921.49,18.48,120,0,698,Current
LN00001455,CU00004725,BR008,Vehicle,2023-08-17,177538.27,147557.86,10.02,240,0,685,Current
LN00001456,CU00004927,BR009,Home,2021-03-01,99149.29,30014.98,16.94,120,0,687,Current
LN00001457,CU00001556,BR014,Personal,2025-02-22,760808.93,373135.3,12.79,240,0,762,Current
LN00001458,CU00004150,BR022,Personal,2022-10-18,555508.17,94297.35,11.92,36,0,612,Current
LN00001459,CU00000451,BR022,Personal,2023-11-21,1343274.53,1022268.46,18.38,180,0,743,Current
LN00001460,CU00002713,BR017,Home,2022-05-18,936151.31,837892.42,14.13,180,0,784,Current
LN00001461,CU00004353,BR022,Personal,2021-11-16,597273.5,113751.39,10.77,180,0,705,Current
LN00001462,CU00000741,BR015,Business,2024-02-16,50000.0,28880.99,13.66,36,60,711,Delinquent
LN00001463,CU00002134,BR012,Business,2024-09-20,630820.14,328963.92,15.38,120,0,697,Current
LN00001464,CU00003929,BR008,Personal,2024-09-28,507259.07,244841.85,16.7,120,0,599,Current
LN00001465,CU00000624,BR003,Vehicle,2026-06-21,82159.13,54051.71,13.66,240,15,627,Current
LN00001466,CU00000411,BR012,Business,2021-05-14,412514.08,50517.03,11.12,12,0,665,Current
LN00001467,CU00002835,BR013,Education,2021-12-25,331631.96,317545.21,9.91,240,15,637,Current
LN00001468,CU00003136,BR024,Home,2024-07-13,224563.73,138910.91,14.16,36,0,732,Current
LN00001469,CU00001023,BR009,Personal,2025-11-20,1262415.87,687703.28,18.21,180,15,709,Current
LN00001470,CU00001983,BR011,Personal,2021-02-25,334950.23,55261.59,17.35,120,60,716,Delinquent
LN00001471,CU00002711,BR006,Personal,2023-10-31,1754327.5,1118445.65,14.12,180,0,734,Current
LN00001472,CU00000227,BR010,Personal,2025-09-04,178693.34,154647.42,12.23,180,0,768,Current
LN00001473,CU00002030,BR001,Home,2025-10-26,957209.56,495169.84,15.69,36,30,751,Delinquent
LN00001474,CU00004709,BR021,Business,2024-04-12,239644.3,176100.2,12.25,12,0,675,Current
LN00001475,CU00002101,BR015,Education,2020-10-16,246441.63,67185.95,9.08,60,0,661,Current
LN00001476,CU00000552,BR022,Education,2025-05-22,213743.24,203106.81,12.86,36,120,703,Non-performing
LN00001477,CU00000384,BR002,Home,2025-10-04,176707.63,127814.47,13.66,180,30,799,Delinquent
LN00001478,CU00001909,BR022,Business,2025-10-26,413856.25,283404.05,9.47,180,60,727,Delinquent
LN00001479,CU00000574,BR002,Education,2021-12-16,2283294.17,1379556.84,16.83,120,0,717,Current
LN00001480,CU00003962,BR021,Personal,2024-03-02,119532.85,91762.15,10.0,60,30,575,Delinquent
LN00001481,CU00003712,BR015,Vehicle,2024-05-06,1357973.0,651467.21,15.23,240,0,756,Current
LN00001482,CU00004339,BR024,Vehicle,2024-12-04,1035483.28,416832.79,12.65,240,0,686,Current
LN00001483,CU00000062,BR020,Home,2022-12-24,1203054.6,734863.16,13.2,240,30,678,Delinquent
LN00001484,CU00001656,BR023,Personal,2022-10-05,727823.81,402424.42,7.58,180,0,710,Current
LN00001485,CU00003503,BR019,Vehicle,2023-04-12,290297.07,156410.83,11.18,180,0,769,Current
LN00001486,CU00000623,BR003,Home,2021-06-23,665675.22,154002.18,13.16,36,0,751,Current
LN00001487,CU00002688,BR003,Business,2023-04-26,702679.62,550796.51,7.76,120,0,704,Current
LN00001488,CU00001502,BR011,Home,2022-05-31,205938.15,130011.21,12.31,24,0,850,Current
LN00001489,CU00002252,BR023,Business,2025-12-28,189393.23,66643.08,9.81,240,0,750,Current
LN00001490,CU00004929,BR014,Vehicle,2022-02-08,188858.63,74936.37,18.08,240,90,694,Non-performing
LN00001491,CU00002638,BR021,Business,2021-10-11,146573.68,30930.0,19.25,24,0,643,Current
LN00001492,CU00002200,BR012,Home,2023-07-20,140435.72,32664.48,11.46,240,30,850,Delinquent
LN00001493,CU00002839,BR003,Business,2024-11-10,50000.0,42125.51,13.32,36,0,720,Current
LN00001494,CU00004214,BR011,Education,2022-07-28,632369.24,162274.48,16.19,120,0,828,Current
LN00001495,CU00002709,BR012,Personal,2021-11-12,1086166.32,551154.91,13.72,120,60,717,Delinquent
LN00001496,CU00001012,BR018,Business,2021-08-23,685880.07,233385.89,12.41,12,0,711,Current
LN00001497,CU00002797,BR021,Education,2023-12-08,190776.57,54029.47,15.48,180,90,748,Non-performing
LN00001498,CU00002660,BR008,Personal,2025-04-09,422576.79,254039.55,10.48,120,15,832,Current
LN00001499,CU00001771,BR015,Personal,2024-06-22,615082.81,511346.66,14.52,12,0,664,Current
LN00001500,CU00003235,BR024,Home,2023-03-25,1172838.4,956065.88,8.3,60,0,761,Current
LN00001501,CU00002435,BR001,Business,2020-12-21,488900.34,335143.97,9.59,12,15,782,Current
LN00001502,CU00000879,BR005,Business,2024-04-27,143952.51,43222.09,14.57,12,0,746,Current
LN00001503,CU00000034,BR018,Personal,2021-08-30,50000.0,31752.51,13.63,12,0,784,Current
LN00001504,CU00000335,BR022,Personal,2025-10-09,551407.1,69487.82,13.3,120,0,761,Current
LN00001505,CU00001548,BR005,Personal,2021-01-19,971440.17,462268.57,16.31,36,0,850,Current
LN00001506,CU00002084,BR004,Personal,2025-12-29,166562.59,56654.67,11.57,12,0,692,Current
LN00001507,CU00002461,BR008,Business,2021-08-19,218812.46,76334.77,12.54,240,15,602,Current
LN00001508,CU00001090,BR022,Home,2023-01-14,187611.34,35906.64,18.03,180,0,693,Current
LN00001509,CU00002323,BR011,Vehicle,2022-08-20,292170.56,89405.17,15.86,120,0,790,Current
LN00001510,CU00000481,BR015,Home,2023-09-24,474817.53,410366.52,12.11,180,0,706,Current
LN00001511,CU00004083,BR013,Vehicle,2023-01-08,301602.79,250254.05,8.32,120,15,743,Current
LN00001512,CU00003899,BR006,Personal,2022-11-24,973521.41,279824.73,18.55,36,60,795,Delinquent
LN00001513,CU00002756,BR014,Business,2021-06-26,635950.37,533409.26,17.09,24,0,665,Current
LN00001514,CU00003147,BR005,Business,2025-02-13,605217.14,75318.11,12.31,240,0,733,Current
LN00001515,CU00000675,BR002,Vehicle,2024-07-01,138358.77,116590.91,10.37,24,15,721,Current
LN00001516,CU00003142,BR016,Vehicle,2022-05-28,99802.69,88606.14,8.27,180,0,736,Current
LN00001517,CU00000892,BR001,Personal,2022-05-06,708820.94,504151.63,11.57,60,0,618,Current
LN00001518,CU00001224,BR016,Home,2020-10-24,837522.68,698226.89,8.18,36,0,695,Current
LN00001519,CU00002054,BR009,Business,2022-01-02,140848.58,50894.52,10.04,180,90,766,Non-performing
LN00001520,CU00004227,BR014,Home,2024-09-10,720443.87,106973.9,9.98,12,0,798,Current
LN00001521,CU00000464,BR019,Personal,2020-10-30,579714.34,513853.6,7.86,36,0,727,Current
LN00001522,CU00002026,BR010,Education,2023-08-30,522918.31,400050.04,17.36,36,0,748,Current
LN00001523,CU00004555,BR024,Business,2022-06-03,202269.22,152937.18,7.99,24,15,791,Current
LN00001524,CU00000505,BR012,Personal,2024-11-21,346302.93,63695.97,10.53,60,15,850,Current
LN00001525,CU00001222,BR012,Home,2022-07-24,221253.75,63550.8,17.51,24,0,688,Current
LN00001526,CU00002245,BR017,Home,2021-06-07,172816.67,120060.19,19.32,240,0,732,Current
LN00001527,CU00002177,BR001,Home,2025-01-19,146570.7,105826.61,13.48,12,0,783,Current
LN00001528,CU00001379,BR021,Home,2022-01-08,248866.34,58188.92,13.99,180,0,736,Current
LN00001529,CU00004591,BR011,Business,2023-11-12,1231776.06,811169.91,16.11,36,0,759,Current
LN00001530,CU00002014,BR007,Home,2023-06-10,633822.8,299404.07,8.18,60,0,750,Current
LN00001531,CU00001630,BR014,Personal,2025-03-26,241604.31,156282.02,16.23,180,0,677,Current
LN00001532,CU00003381,BR006,Personal,2026-02-18,1683347.85,402942.84,15.68,12,0,582,Current
LN00001533,CU00003817,BR007,Home,2025-09-02,316820.73,204511.98,18.18,36,0,793,Current
LN00001534,CU00002264,BR002,Business,2023-02-20,2069226.4,506467.07,13.18,36,0,672,Current
LN00001535,CU00002366,BR006,Vehicle,2021-03-09,1091731.68,331550.63,17.23,120,0,735,Current
LN00001536,CU00004864,BR005,Personal,2021-03-16,495368.88,266767.75,9.32,36,0,767,Current
LN00001537,CU00004260,BR006,Personal,2024-12-18,150880.51,35855.61,7.56,24,15,680,Current
LN00001538,CU00001378,BR019,Business,2023-04-30,340768.61,61567.38,12.71,120,0,804,Current
LN00001539,CU00004364,BR022,Home,2025-07-23,309964.11,241086.49,9.05,60,0,756,Current
LN00001540,CU00003760,BR013,Home,2020-10-21,916420.77,322290.83,13.43,240,0,664,Current
LN00001541,CU00003629,BR004,Business,2025-12-02,136394.63,20193.67,14.08,120,15,769,Current
LN00001542,CU00000665,BR023,Business,2025-01-28,1755131.14,531008.98,18.01,180,0,793,Current
LN00001543,CU00000214,BR024,Business,2024-02-12,1143030.63,861246.57,16.45,60,0,642,Current
LN00001544,CU00004341,BR004,Personal,2022-01-24,581589.0,159222.96,14.01,60,120,679,Non-performing
LN00001545,CU00000997,BR007,Education,2020-10-20,3223960.65,629917.35,8.29,24,15,705,Current
LN00001546,CU00001554,BR002,Vehicle,2023-11-06,776117.92,263275.18,9.18,24,120,756,Non-performing
LN00001547,CU00004950,BR015,Home,2023-04-25,839525.08,144056.63,8.52,240,120,741,Non-performing
LN00001548,CU00003328,BR006,Personal,2023-04-12,396022.8,296386.64,10.01,120,0,683,Current
LN00001549,CU00001314,BR023,Vehicle,2023-10-19,57605.44,10951.14,15.44,120,0,685,Current
LN00001550,CU00004317,BR010,Business,2024-08-07,187073.35,108128.08,13.23,60,0,605,Current
LN00001551,CU00003541,BR020,Home,2021-11-26,91724.01,24584.92,17.2,240,0,738,Current
LN00001552,CU00001491,BR005,Personal,2021-07-22,214279.9,56676.97,8.43,60,0,708,Current
