balance_snapshot_id,snapshot_date,account_id,ending_balance
BS0000048029,2026-03-31,AC00006635,4478.78
BS0000048030,2026-03-31,AC00006636,3132.53
BS0000048031,2026-03-31,AC00006637,4371.3
BS0000048032,2026-03-31,AC00006638,39524.44
BS0000048033,2026-03-31,AC00006639,11747.48
BS0000048034,2026-03-31,AC00006640,46973.13
BS0000048035,2026-03-31,AC00006641,41141.8
BS0000048036,2026-03-31,AC00006642,7071.72
BS0000048037,2026-03-31,AC00006643,85056.78
BS0000048038,2026-03-31,AC00006644,6379.78
BS0000048039,2026-03-31,AC00006645,10283.42
BS0000048040,2026-03-31,AC00006646,8777.84
BS0000048041,2026-03-31,AC00006647,70437.29
BS0000048042,2026-03-31,AC00006648,17571.32
BS0000048043,2026-03-31,AC00006649,200797.84
BS0000048044,2026-03-31,AC00006650,7532.88
BS0000048045,2026-03-31,AC00006651,70728.3
BS0000048046,2026-03-31,AC00006652,31631.29
BS0000048047,2026-03-31,AC00006653,17513.58
BS0000048048,2026-03-31,AC00006654,68064.21
BS0000048049,2026-03-31,AC00006655,25333.85
BS0000048050,2026-03-31,AC00006656,43492.72
BS0000048051,2026-03-31,AC00006657,16738.17
BS0000048052,2026-03-31,AC00006658,39206.27
BS0000048053,2026-03-31,AC00006659,9708.17
BS0000048054,2026-03-31,AC00006660,10279.12
BS0000048055,2026-03-31,AC00006661,9667.46
BS0000048056,2026-03-31,AC00006662,38032.9
BS0000048057,2026-03-31,AC00006663,59813.27
BS0000048058,2026-03-31,AC00006664,15948.99
BS0000048059,2026-03-31,AC00006665,81663.85
BS0000048060,2026-03-31,AC00006666,558436.25
BS0000048061,2026-03-31,AC00006667,50884.14
BS0000048062,2026-03-31,AC00006668,14524.69
BS0000048063,2026-03-31,AC00006669,66401.5
BS0000048064,2026-03-31,AC00006670,87440.01
BS0000048065,2026-03-31,AC00006671,116190.69
BS0000048066,2026-03-31,AC00006672,13796.23
BS0000048067,2026-03-31,AC00006673,6606.85
BS0000048068,2026-03-31,AC00006674,10602.89
BS0000048069,2026-03-31,AC00006675,62333.11
BS0000048070,2026-03-31,AC00006676,20078.18
BS0000048071,2026-03-31,AC00006677,17796.64
BS0000048072,2026-03-31,AC00006678,66221.52
BS0000048073,2026-03-31,AC00006679,32599.51
BS0000048074,2026-03-31,AC00006680,5556.31
BS0000048075,2026-03-31,AC00006681,65595.29
BS0000048076,2026-03-31,AC00006682,47817.47
BS0000048077,2026-03-31,AC00006683,13963.25
BS0000048078,2026-03-31,AC00006684,93409.59
BS0000048079,2026-03-31,AC00006685,115590.15
BS0000048080,2026-03-31,AC00006686,36351.58
BS0000048081,2026-03-31,AC00006687,30881.5
BS0000048082,2026-03-31,AC00006688,17018.0
BS0000048083,2026-03-31,AC00006689,25743.1
BS0000048084,2026-03-31,AC00006690,16543.76
BS0000048085,2026-03-31,AC00006691,8436.8
BS0000048086,2026-03-31,AC00006692,9198.54
BS0000048087,2026-03-31,AC00006693,21107.84
BS0000048088,2026-03-31,AC00006694,46008.86
BS0000048089,2026-03-31,AC00006695,16575.52
BS0000048090,2026-03-31,AC00006696,6691.8
BS0000048091,2026-03-31,AC00006697,118315.74
BS0000048092,2026-03-31,AC00006698,11987.31
BS0000048093,2026-03-31,AC00006699,745288.24
BS0000048094,2026-03-31,AC00006700,143622.42
BS0000048095,2026-03-31,AC00006701,81181.09
BS0000048096,2026-03-31,AC00006702,76045.05
BS0000048097,2026-03-31,AC00006703,107507.37
BS0000048098,2026-03-31,AC00006704,232969.9
BS0000048099,2026-03-31,AC00006705,23144.45
BS0000048100,2026-03-31,AC00006706,128271.73
BS0000048101,2026-03-31,AC00006707,18064.37
BS0000048102,2026-03-31,AC00006708,84199.68
BS0000048103,2026-03-31,AC00006709,24180.47
BS0000048104,2026-03-31,AC00006710,92277.23
BS0000048105,2026-03-31,AC00006711,32659.19
BS0000048106,2026-03-31,AC00006712,190515.73
BS0000048107,2026-03-31,AC00006713,74022.69
BS0000048108,2026-03-31,AC00006714,142792.86
BS0000048109,2026-03-31,AC00006715,29995.31
BS0000048110,2026-03-31,AC00006716,20145.53
BS0000048111,2026-03-31,AC00006717,55329.73
BS0000048112,2026-03-31,AC00006718,38258.47
BS0000048113,2026-03-31,AC00006719,37926.56
BS0000048114,2026-03-31,AC00006720,14411.61
BS0000048115,2026-03-31,AC00006721,366751.26
BS0000048116,2026-03-31,AC00006722,39005.88
BS0000048117,2026-03-31,AC00006723,14863.31
BS0000048118,2026-03-31,AC00006724,35340.57
BS0000048119,2026-03-31,AC00006725,23263.59
BS0000048120,2026-03-31,AC00006726,1037035.53
BS0000048121,2026-03-31,AC00006727,55471.19
BS0000048122,2026-03-31,AC00006728,25970.8
BS0000048123,2026-03-31,AC00006729,1799790.62
BS0000048124,2026-03-31,AC00006730,62197.73
BS0000048125,2026-03-31,AC00006731,4852.03
BS0000048126,2026-03-31,AC00006732,53021.82
BS0000048127,2026-03-31,AC00006733,59710.51
BS0000048128,2026-03-31,AC00006734,102532.69
BS0000048129,2026-03-31,AC00006735,6980.62
BS0000048130,2026-03-31,AC00006736,83299.93
BS0000048131,2026-03-31,AC00006737,87267.0
BS0000048132,2026-03-31,AC00006738,224854.29
BS0000048133,2026-03-31,AC00006739,267375.9
BS0000048134,2026-03-31,AC00006740,30730.76
BS0000048135,2026-03-31,AC00006741,23640.91
BS0000048136,2026-03-31,AC00006742,28066.92
BS0000048137,2026-03-31,AC00006743,184591.4
BS0000048138,2026-03-31,AC00006744,37269.21
BS0000048139,2026-03-31,AC00006745,30987.27
BS0000048140,2026-03-31,AC00006746,177745.66
BS0000048141,2026-03-31,AC00006747,55094.83
BS0000048142,2026-03-31,AC00006748,17828.43
BS0000048143,2026-03-31,AC00006749,15658.74
BS0000048144,2026-03-31,AC00006750,10036.91
BS0000048145,2026-03-31,AC00006751,30521.86
BS0000048146,2026-03-31,AC00006752,9966.55
BS0000048147,2026-03-31,AC00006753,11803.18
BS0000048148,2026-03-31,AC00006754,44725.39
BS0000048149,2026-03-31,AC00006755,71176.94
BS0000048150,2026-03-31,AC00006756,15858.4
BS0000048151,2026-03-31,AC00006757,37678.99
BS0000048152,2026-03-31,AC00006758,348099.76
BS0000048153,2026-03-31,AC00006759,6983.68
BS0000048154,2026-03-31,AC00006760,4014.59
BS0000048155,2026-03-31,AC00006761,37039.55
BS0000048156,2026-03-31,AC00006762,79431.27
BS0000048157,2026-03-31,AC00006763,203583.85
BS0000048158,2026-03-31,AC00006764,349404.27
BS0000048159,2026-03-31,AC00006765,10216.85
BS0000048160,2026-03-31,AC00006766,17891.65
BS0000048161,2026-03-31,AC00006767,564518.38
BS0000048162,2026-03-31,AC00006768,337186.44
BS0000048163,2026-03-31,AC00006769,8115.94
BS0000048164,2026-03-31,AC00006770,11298.85
BS0000048165,2026-03-31,AC00006771,15898.76
BS0000048166,2026-03-31,AC00006772,10429.36
BS0000048167,2026-03-31,AC00006773,37954.23
BS0000048168,2026-03-31,AC00006774,560438.96
BS0000048169,2026-03-31,AC00006775,15482.57
BS0000048170,2026-03-31,AC00006776,6916.12
BS0000048171,2026-03-31,AC00006777,11698.97
BS0000048172,2026-03-31,AC00006778,34765.6
BS0000048173,2026-03-31,AC00006779,441017.05
BS0000048174,2026-03-31,AC00006780,200704.66
BS0000048175,2026-03-31,AC00006781,363214.46
BS0000048176,2026-03-31,AC00006782,17967.67
BS0000048177,2026-03-31,AC00006783,379164.25
BS0000048178,2026-03-31,AC00006784,42405.16
BS0000048179,2026-03-31,AC00006785,25495.05
BS0000048180,2026-03-31,AC00006786,63037.42
BS0000048181,2026-03-31,AC00006787,33926.59
BS0000048182,2026-03-31,AC00006788,33279.88
BS0000048183,2026-03-31,AC00006789,58750.29
BS0000048184,2026-03-31,AC00006790,226653.63
BS0000048185,2026-03-31,AC00006791,31259.35
BS0000048186,2026-03-31,AC00006792,20316.44
BS0000048187,2026-03-31,AC00006793,142662.04
BS0000048188,2026-03-31,AC00006794,26284.72
BS0000048189,2026-03-31,AC00006795,23486.85
BS0000048190,2026-03-31,AC00006796,14429.49
BS0000048191,2026-03-31,AC00006797,69866.94
BS0000048192,2026-03-31,AC00006798,9746.1
BS0000048193,2026-03-31,AC00006799,224099.72
BS0000048194,2026-03-31,AC00006800,29292.08
BS0000048195,2026-03-31,AC00006801,8248.42
BS0000048196,2026-03-31,AC00006802,12925.42
BS0000048197,2026-03-31,AC00006803,18142.47
BS0000048198,2026-03-31,AC00006804,35423.16
BS0000048199,2026-03-31,AC00006805,444893.45
BS0000048200,2026-03-31,AC00006806,57275.73
BS0000048201,2026-03-31,AC00006807,6452.45
BS0000048202,2026-03-31,AC00006808,32959.28
BS0000048203,2026-03-31,AC00006809,31129.74
BS0000048204,2026-03-31,AC00006810,10056.83
BS0000048205,2026-03-31,AC00006811,102764.75
BS0000048206,2026-03-31,AC00006812,26194.86
BS0000048207,2026-03-31,AC00006813,31485.85
BS0000048208,2026-03-31,AC00006814,21647.68
BS0000048209,2026-03-31,AC00006815,37142.07
BS0000048210,2026-03-31,AC00006816,19585.63
BS0000048211,2026-03-31,AC00006817,16289.59
BS0000048212,2026-03-31,AC00006818,108179.35
BS0000048213,2026-03-31,AC00006819,18757.11
BS0000048214,2026-03-31,AC00006820,4325.89
BS0000048215,2026-03-31,AC00006821,11793.95
BS0000048216,2026-03-31,AC00006822,80911.89
BS0000048217,2026-03-31,AC00006823,15909.9
BS0000048218,2026-03-31,AC00006824,14580.48
BS0000048219,2026-03-31,AC00006825,37615.0
BS0000048220,2026-03-31,AC00006826,132593.66
BS0000048221,2026-03-31,AC00006827,22857.18
BS0000048222,2026-03-31,AC00006828,52017.03
BS0000048223,2026-03-31,AC00006829,14783.66
BS0000048224,2026-03-31,AC00006830,344585.37
BS0000048225,2026-03-31,AC00006831,225790.98
BS0000048226,2026-03-31,AC00006832,24293.08
BS0000048227,2026-03-31,AC00006833,14901.44
BS0000048228,2026-03-31,AC00006834,491800.53
BS0000048229,2026-03-31,AC00006835,8013.97
BS0000048230,2026-03-31,AC00006836,68099.15
BS0000048231,2026-03-31,AC00006837,4860.98
BS0000048232,2026-03-31,AC00006838,103444.52
BS0000048233,2026-03-31,AC00006839,128711.64
BS0000048234,2026-03-31,AC00006840,1498.95
BS0000048235,2026-03-31,AC00006841,165622.91
BS0000048236,2026-03-31,AC00006842,22418.3
BS0000048237,2026-03-31,AC00006843,10838.87
BS0000048238,2026-03-31,AC00006844,40954.68
BS0000048239,2026-03-31,AC00006845,40783.87
BS0000048240,2026-03-31,AC00006846,58738.84
BS0000048241,2026-03-31,AC00006847,142649.49
BS0000048242,2026-03-31,AC00006848,50273.57
BS0000048243,2026-03-31,AC00006849,14193.2
BS0000048244,2026-03-31,AC00006850,66017.77
BS0000048245,2026-03-31,AC00006851,95835.58
BS0000048246,2026-03-31,AC00006852,672183.02
BS0000048247,2026-03-31,AC00006853,30588.39
BS0000048248,2026-03-31,AC00006854,107352.95
BS0000048249,2026-03-31,AC00006855,25410.99
BS0000048250,2026-03-31,AC00006856,3303.45
BS0000048251,2026-03-31,AC00006857,79781.33
BS0000048252,2026-03-31,AC00006858,50905.64
BS0000048253,2026-03-31,AC00006859,136560.25
BS0000048254,2026-03-31,AC00006860,57617.34
BS0000048255,2026-03-31,AC00006861,9825.54
BS0000048256,2026-03-31,AC00006862,13578.98
BS0000048257,2026-03-31,AC00006863,96172.18
BS0000048258,2026-03-31,AC00006864,11797.54
BS0000048259,2026-03-31,AC00006865,301576.56
BS0000048260,2026-03-31,AC00006866,12622.65
BS0000048261,2026-03-31,AC00006867,4255.27
BS0000048262,2026-03-31,AC00006868,19122.19
BS0000048263,2026-03-31,AC00006869,397213.98
BS0000048264,2026-03-31,AC00006870,2593.33
BS0000048265,2026-03-31,AC00006871,37316.62
BS0000048266,2026-03-31,AC00006872,819.69
BS0000048267,2026-03-31,AC00006873,40789.02
BS0000048268,2026-03-31,AC00006874,22828.73
BS0000048269,2026-03-31,AC00006875,15838.93
BS0000048270,2026-03-31,AC00006876,64738.05
BS0000048271,2026-03-31,AC00006877,26629.98
BS0000048272,2026-03-31,AC00006878,466476.78
BS0000048273,2026-03-31,AC00006879,72318.57
BS0000048274,2026-03-31,AC00006880,87273.45
BS0000048275,2026-03-31,AC00006881,6861.72
BS0000048276,2026-03-31,AC00006882,74100.28
BS0000048277,2026-03-31,AC00006883,72541.21
BS0000048278,2026-03-31,AC00006884,25921.58
BS0000048279,2026-03-31,AC00006885,6543.86
BS0000048280,2026-03-31,AC00006886,54457.98
BS0000048281,2026-03-31,AC00006887,7676.72
BS0000048282,2026-03-31,AC00006888,16135.17
BS0000048283,2026-03-31,AC00006889,77281.61
BS0000048284,2026-03-31,AC00006890,63823.13
BS0000048285,2026-03-31,AC00006891,154608.35
BS0000048286,2026-03-31,AC00006892,10379.2
BS0000048287,2026-03-31,AC00006893,89668.87
BS0000048288,2026-03-31,AC00006894,183892.03
BS0000048289,2026-03-31,AC00006895,114945.96
BS0000048290,2026-03-31,AC00006896,21256.5
BS0000048291,2026-03-31,AC00006897,68364.18
BS0000048292,2026-03-31,AC00006898,56171.09
BS0000048293,2026-03-31,AC00006899,39259.22
BS0000048294,2026-04-30,AC00000001,286617.52
BS0000048295,2026-04-30,AC00000002,112201.89
BS0000048296,2026-04-30,AC00000003,20486.5
BS0000048297,2026-04-30,AC00000004,10300.47
BS0000048298,2026-04-30,AC00000005,121081.77
BS0000048299,2026-04-30,AC00000006,136275.33
BS0000048300,2026-04-30,AC00000007,24398.81
BS0000048301,2026-04-30,AC00000008,18945.21
BS0000048302,2026-04-30,AC00000009,17931.72
BS0000048303,2026-04-30,AC00000010,155940.82
BS0000048304,2026-04-30,AC00000011,62755.08
BS0000048305,2026-04-30,AC00000012,203293.87
BS0000048306,2026-04-30,AC00000013,32463.65
BS0000048307,2026-04-30,AC00000014,10491.24
BS0000048308,2026-04-30,AC00000015,44890.61
BS0000048309,2026-04-30,AC00000016,22526.33
BS0000048310,2026-04-30,AC00000017,8649.38
BS0000048311,2026-04-30,AC00000018,49791.99
BS0000048312,2026-04-30,AC00000019,32904.04
BS0000048313,2026-04-30,AC00000020,50120.4
BS0000048314,2026-04-30,AC00000021,90257.51
BS0000048315,2026-04-30,AC00000022,30944.81
BS0000048316,2026-04-30,AC00000023,949969.37
BS0000048317,2026-04-30,AC00000024,18175.43
BS0000048318,2026-04-30,AC00000025,57630.18
BS0000048319,2026-04-30,AC00000026,19567.09
BS0000048320,2026-04-30,AC00000027,52631.16
BS0000048321,2026-04-30,AC00000028,51863.75
BS0000048322,2026-04-30,AC00000029,12136.95
BS0000048323,2026-04-30,AC00000030,4776.97
BS0000048324,2026-04-30,AC00000031,122169.58
BS0000048325,2026-04-30,AC00000032,19859.71
BS0000048326,2026-04-30,AC00000033,60848.82
BS0000048327,2026-04-30,AC00000034,34527.41
BS0000048328,2026-04-30,AC00000035,50398.66
BS0000048329,2026-04-30,AC00000036,49867.33
BS0000048330,2026-04-30,AC00000037,144900.39
BS0000048331,2026-04-30,AC00000038,19880.78
BS0000048332,2026-04-30,AC00000039,5728.41
BS0000048333,2026-04-30,AC00000040,30799.22
BS0000048334,2026-04-30,AC00000041,14768.29
BS0000048335,2026-04-30,AC00000042,103547.73
BS0000048336,2026-04-30,AC00000043,8719.14
BS0000048337,2026-04-30,AC00000044,49382.45
BS0000048338,2026-04-30,AC00000045,51387.3
BS0000048339,2026-04-30,AC00000046,10049.75
BS0000048340,2026-04-30,AC00000047,45441.96
BS0000048341,2026-04-30,AC00000048,150841.6
BS0000048342,2026-04-30,AC00000049,96081.16
BS0000048343,2026-04-30,AC00000050,660141.52
BS0000048344,2026-04-30,AC00000051,39475.82
BS0000048345,2026-04-30,AC00000052,67870.8
BS0000048346,2026-04-30,AC00000053,27098.54
BS0000048347,2026-04-30,AC00000054,13521.22
BS0000048348,2026-04-30,AC00000055,63324.85
BS0000048349,2026-04-30,AC00000056,8818.4
BS0000048350,2026-04-30,AC00000057,15557.49
BS0000048351,2026-04-30,AC00000058,3591.31
BS0000048352,2026-04-30,AC00000059,3214.31
BS0000048353,2026-04-30,AC00000060,42046.5
BS0000048354,2026-04-30,AC00000061,84477.72
BS0000048355,2026-04-30,AC00000062,26367.44
BS0000048356,2026-04-30,AC00000063,6284.12
BS0000048357,2026-04-30,AC00000064,128667.94
BS0000048358,2026-04-30,AC00000065,106393.5
BS0000048359,2026-04-30,AC00000066,21325.35
BS0000048360,2026-04-30,AC00000067,5327.01
BS0000048361,2026-04-30,AC00000068,164024.05
BS0000048362,2026-04-30,AC00000069,27479.28
BS0000048363,2026-04-30,AC00000070,23519.14
BS0000048364,2026-04-30,AC00000071,176952.88
BS0000048365,2026-04-30,AC00000072,51453.91
BS0000048366,2026-04-30,AC00000073,27147.89
BS0000048367,2026-04-30,AC00000074,23124.58
BS0000048368,2026-04-30,AC00000075,410774.58
BS0000048369,2026-04-30,AC00000076,6707.1
BS0000048370,2026-04-30,AC00000077,46829.02
BS0000048371,2026-04-30,AC00000078,112977.01
BS0000048372,2026-04-30,AC00000079,433071.42
BS0000048373,2026-04-30,AC00000080,122895.82
BS0000048374,2026-04-30,AC00000081,100139.27
BS0000048375,2026-04-30,AC00000082,31037.42
BS0000048376,2026-04-30,AC00000083,45970.02
BS0000048377,2026-04-30,AC00000084,40605.09
BS0000048378,2026-04-30,AC00000085,14693.84
BS0000048379,2026-04-30,AC00000086,7276.99
BS0000048380,2026-04-30,AC00000087,180513.39
BS0000048381,2026-04-30,AC00000088,27158.84
BS0000048382,2026-04-30,AC00000089,7383.23
BS0000048383,2026-04-30,AC00000090,7336.21
BS0000048384,2026-04-30,AC00000091,29884.36
BS0000048385,2026-04-30,AC00000092,40737.6
BS0000048386,2026-04-30,AC00000093,25145.54
BS0000048387,2026-04-30,AC00000094,51755.42
BS0000048388,2026-04-30,AC00000095,54465.69
BS0000048389,2026-04-30,AC00000096,3366.32
BS0000048390,2026-04-30,AC00000097,22140.75
BS0000048391,2026-04-30,AC00000098,1323.14
BS0000048392,2026-04-30,AC00000099,93805.2
BS0000048393,2026-04-30,AC00000100,70166.28
BS0000048394,2026-04-30,AC00000101,71952.89
BS0000048395,2026-04-30,AC00000102,20064.71
BS0000048396,2026-04-30,AC00000103,14696.91
BS0000048397,2026-04-30,AC00000104,962903.65
BS0000048398,2026-04-30,AC00000105,192529.19
BS0000048399,2026-04-30,AC00000106,21432.09
BS0000048400,2026-04-30,AC00000107,19548.8
BS0000048401,2026-04-30,AC00000108,18173.67
BS0000048402,2026-04-30,AC00000109,6511.96
BS0000048403,2026-04-30,AC00000110,295412.87
BS0000048404,2026-04-30,AC00000111,6732.1
BS0000048405,2026-04-30,AC00000112,7531.16
BS0000048406,2026-04-30,AC00000113,4176.31
BS0000048407,2026-04-30,AC00000114,25579.47
BS0000048408,2026-04-30,AC00000115,188389.43
BS0000048409,2026-04-30,AC00000116,49674.3
BS0000048410,2026-04-30,AC00000117,7032.6
BS0000048411,2026-04-30,AC00000118,11917.23
BS0000048412,2026-04-30,AC00000119,324106.39
BS0000048413,2026-04-30,AC00000120,24235.67
BS0000048414,2026-04-30,AC00000121,54659.36
BS0000048415,2026-04-30,AC00000122,40996.42
BS0000048416,2026-04-30,AC00000123,6673.49
BS0000048417,2026-04-30,AC00000124,16342.63
BS0000048418,2026-04-30,AC00000125,121617.24
BS0000048419,2026-04-30,AC00000126,38141.6
BS0000048420,2026-04-30,AC00000127,20688.85
BS0000048421,2026-04-30,AC00000128,42596.99
BS0000048422,2026-04-30,AC00000129,53564.6
BS0000048423,2026-04-30,AC00000130,28544.4
BS0000048424,2026-04-30,AC00000131,6138.41
BS0000048425,2026-04-30,AC00000132,19755.57
BS0000048426,2026-04-30,AC00000133,99431.82
BS0000048427,2026-04-30,AC00000134,7933.61
BS0000048428,2026-04-30,AC00000135,45518.78
BS0000048429,2026-04-30,AC00000136,39819.73
BS0000048430,2026-04-30,AC00000137,61363.19
BS0000048431,2026-04-30,AC00000138,4666.39
BS0000048432,2026-04-30,AC00000139,24899.57
BS0000048433,2026-04-30,AC00000140,63214.07
BS0000048434,2026-04-30,AC00000141,314579.26
BS0000048435,2026-04-30,AC00000142,1748.5
BS0000048436,2026-04-30,AC00000143,18837.7
BS0000048437,2026-04-30,AC00000144,23850.63
BS0000048438,2026-04-30,AC00000145,12023.17
BS0000048439,2026-04-30,AC00000146,203394.58
BS0000048440,2026-04-30,AC00000147,63356.84
BS0000048441,2026-04-30,AC00000148,118729.97
BS0000048442,2026-04-30,AC00000149,82170.51
BS0000048443,2026-04-30,AC00000150,42537.04
BS0000048444,2026-04-30,AC00000151,54694.25
BS0000048445,2026-04-30,AC00000152,5357.7
BS0000048446,2026-04-30,AC00000153,95776.32
BS0000048447,2026-04-30,AC00000154,6743.25
BS0000048448,2026-04-30,AC00000155,10500.07
BS0000048449,2026-04-30,AC00000156,18723.7
BS0000048450,2026-04-30,AC00000157,87517.31
BS0000048451,2026-04-30,AC00000158,10555.8
BS0000048452,2026-04-30,AC00000159,11523.17
BS0000048453,2026-04-30,AC00000160,16992.01
BS0000048454,2026-04-30,AC00000161,43631.73
BS0000048455,2026-04-30,AC00000162,200001.78
BS0000048456,2026-04-30,AC00000163,7383.62
BS0000048457,2026-04-30,AC00000164,10688.16
BS0000048458,2026-04-30,AC00000165,16057.47
BS0000048459,2026-04-30,AC00000166,670519.66
BS0000048460,2026-04-30,AC00000167,241643.66
BS0000048461,2026-04-30,AC00000168,420956.98
BS0000048462,2026-04-30,AC00000169,33981.84
BS0000048463,2026-04-30,AC00000170,40614.8
BS0000048464,2026-04-30,AC00000171,640882.34
BS0000048465,2026-04-30,AC00000172,5643.52
BS0000048466,2026-04-30,AC00000173,42871.18
BS0000048467,2026-04-30,AC00000174,10672.23
BS0000048468,2026-04-30,AC00000175,7339.38
BS0000048469,2026-04-30,AC00000176,51528.85
BS0000048470,2026-04-30,AC00000177,75958.43
BS0000048471,2026-04-30,AC00000178,24654.57
BS0000048472,2026-04-30,AC00000179,6996.86
BS0000048473,2026-04-30,AC00000180,77877.02
BS0000048474,2026-04-30,AC00000181,19607.63
BS0000048475,2026-04-30,AC00000182,174998.91
BS0000048476,2026-04-30,AC00000183,15854.38
BS0000048477,2026-04-30,AC00000184,28575.52
BS0000048478,2026-04-30,AC00000185,2478.69
BS0000048479,2026-04-30,AC00000186,47615.48
BS0000048480,2026-04-30,AC00000187,25733.62
BS0000048481,2026-04-30,AC00000188,97428.39
BS0000048482,2026-04-30,AC00000189,20250.29
BS0000048483,2026-04-30,AC00000190,17579.23
BS0000048484,2026-04-30,AC00000191,95860.37
BS0000048485,2026-04-30,AC00000192,28557.96
BS0000048486,2026-04-30,AC00000193,8085.89
BS0000048487,2026-04-30,AC00000194,23581.07
BS0000048488,2026-04-30,AC00000195,839281.96
BS0000048489,2026-04-30,AC00000196,63185.91
BS0000048490,2026-04-30,AC00000197,28537.9
BS0000048491,2026-04-30,AC00000198,13651.35
BS0000048492,2026-04-30,AC00000199,51661.52
BS0000048493,2026-04-30,AC00000200,102156.28
BS0000048494,2026-04-30,AC00000201,93095.88
